event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.551
q1_025,62.667,3.500
face_050,67.974,1.962
q1_050,71.179,3.500
face_100,76.923,2.423
q1_100,80.564,3.500
face_000,93.064,2.782
q1_000,96.526,3.500
face_075,104.885,2.679
q1_075,108.449,3.500
prompt,117.026,5.000
face_100,122.026,2.167
q0_100,124.744,3.500
face_025,131.141,2.987
q0_025,135.397,3.500
face_050,144.846,2.936
q0_050,148.974,3.500
face_075,159.295,3.500
q0_075,163.372,3.500
face_000,168.462,2.013
q0_000,171.179,3.500
prompt,178.667,5.000
face_000,183.667,1.654
q1_000,185.923,3.500
face_050,196.026,2.115
q1_050,199.564,3.500
face_075,208.577,2.218
q1_075,211.449,3.500
face_100,218.718,1.500
q1_100,221.513,3.500
face_025,228.564,2.885
q1_025,232.179,3.500
prompt,237.051,5.000
face_100,242.051,1.910
q0_100,245.308,3.500
face_000,256.500,3.038
q0_000,260.705,3.500
face_025,267.538,3.346
q0_025,271.897,3.500
face_050,281.782,2.321
q0_050,284.910,3.500
face_075,289.128,2.526
q0_075,292.179,3.500
prompt,298.795,5.000
face_025,303.795,2.577
q0_025,307.359,3.500
face_075,311.359,3.244
q0_075,315.103,3.500
face_000,327.167,2.269
q0_000,330.474,3.500
face_100,336.654,2.474
q0_100,340.526,3.500
face_050,351.064,3.090
q0_050,354.910,3.500
prompt,365.667,5.000
face_000,370.667,1.705
q1_000,373.513,3.500
face_075,385.359,2.833
q1_075,389.128,3.500
face_050,397.923,2.064
q1_050,401.359,3.500
face_100,413.641,1.859
q1_100,417.000,3.500
face_025,425.141,3.141
q1_025,429.115,3.500
prompt,437.038,5.000
face_050,442.038,3.397
q0_050,446.526,3.500
face_025,455.756,1.756
q0_025,458.295,3.500
face_100,467.962,3.192
q0_100,472.115,3.500
face_000,483.744,3.295
q0_000,487.667,3.500
face_075,492.103,1.808
q0_075,494.821,3.500
prompt,505.795,5.000
face_075,510.795,2.731
q1_075,515.000,3.500
face_100,526.410,3.449
q1_100,531.179,3.500
face_000,538.885,1.603
q1_000,541.346,3.500
face_025,546.000,2.372
q1_025,549.821,3.500
face_050,555.346,2.628
q1_050,559.038,3.500
