event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.551
q1_075,62.308,3.500
face_100,71.756,3.449
q1_100,75.859,3.500
face_050,82.692,2.526
q1_050,86.718,3.500
face_000,96.385,2.782
q1_000,99.897,3.500
face_025,105.423,2.167
q1_025,108.654,3.500
prompt,119.192,5.000
face_075,124.192,3.295
q0_075,128.577,3.500
face_100,135.628,2.218
q0_100,139.269,3.500
face_050,144.141,1.603
q0_050,147.038,3.500
face_000,158.667,2.321
q0_000,161.846,3.500
face_025,174.128,3.038
q0_025,178.308,3.500
prompt,184.269,5.000
face_025,189.269,2.064
q0_025,192.577,3.500
face_075,201.372,2.269
q0_075,204.628,3.500
face_050,216.038,1.962
q0_050,218.782,3.500
face_000,223.872,3.397
q0_000,228.282,3.500
face_100,238.167,2.885
q0_100,241.679,3.500
prompt,246.987,5.000
face_025,251.987,2.013
q1_025,255.372,3.500
face_075,264.603,1.654
q1_075,267.064,3.500
face_100,274.333,3.141
q1_100,278.000,3.500
face_050,289.192,2.372
q1_050,292.064,3.500
face_000,298.244,1.910
q1_000,301.346,3.500
prompt,307.090,5.000
face_075,312.090,2.936
q0_075,316.372,3.500
face_100,320.372,2.423
q0_100,323.372,3.500
face_025,335.218,3.500
q0_025,339.833,3.500
face_000,344.269,2.115
q0_000,347.833,3.500
face_050,356.410,3.192
q0_050,360.872,3.500
prompt,371.628,5.000
face_025,376.628,3.244
q1_025,381.269,3.500
face_050,391.372,2.987
q1_050,394.962,3.500
face_100,402.885,2.628
q1_100,406.192,3.500
face_000,418.692,1.500
q1_000,421.667,3.500
face_075,428.282,1.859
q1_075,430.974,3.500
prompt,435.192,5.000
face_000,440.192,1.756
q0_000,442.910,3.500
face_100,454.974,2.679
q0_100,458.359,3.500
face_050,463.013,1.705
q0_050,465.936,3.500
face_075,474.295,2.731
q0_075,477.577,3.500
face_025,485.282,3.090
q0_025,489.282,3.500
prompt,495.679,5.000
face_025,500.679,2.833
q1_025,504.551,3.500
face_100,512.038,3.346
q1_100,516.269,3.500
face_000,525.282,1.808
q1_000,528.256,3.500
face_050,536.397,2.577
q1_050,540.295,3.500
face_075,550.615,2.474
q1_075,554.026,3.500
