event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.474
q1_075,63.872,3.500
face_025,73.321,2.115
q1_025,76.141,3.500
face_050,86.897,1.859
q1_050,89.718,3.500
face_000,95.897,2.577
q1_000,99.538,3.500
face_100,105.064,2.936
q1_100,109.321,3.500
prompt,116.372,5.000
face_050,121.372,1.603
q0_050,123.859,3.500
face_100,134.833,2.679
q0_100,138.321,3.500
face_025,143.192,2.218
q0_025,146.090,3.500
face_000,158.154,2.731
q0_000,162.026,3.500
face_075,166.244,2.987
q0_075,169.756,3.500
prompt,175.064,5.000
face_025,180.064,2.013
q1_025,183.167,3.500
face_100,190.436,3.500
q1_100,195.231,3.500
face_000,203.590,3.295
q1_000,208.154,3.500
face_075,213.244,1.705
q1_075,215.782,3.500
face_050,228.064,2.423
q1_050,231.218,3.500
prompt,241.321,5.000
face_050,246.321,1.962
q0_050,248.859,3.500
face_100,256.782,3.449
q0_100,261.423,3.500
face_025,270.000,3.346
q0_025,274.282,3.500
face_000,285.692,3.090
q0_000,289.821,3.500
face_075,293.821,3.141
q0_075,298.436,3.500
prompt,310.936,5.000
face_075,315.936,2.321
q0_075,319.372,3.500
face_000,325.987,2.269
q0_000,329.013,3.500
face_100,336.500,2.782
q0_100,339.936,3.500
face_025,347.641,3.244
q0_025,351.897,3.500
face_050,360.038,1.808
q0_050,363.218,3.500
prompt,370.051,5.000
face_000,375.051,2.526
q1_000,378.205,3.500
face_050,382.859,2.833
q1_050,386.192,3.500
face_025,390.628,1.756
q1_025,393.628,3.500
face_100,403.295,2.167
q1_100,406.244,3.500
face_075,415.256,1.654
q1_075,418.359,3.500
prompt,424.103,5.000
face_075,429.103,3.038
q0_075,433.128,3.500
face_050,443.449,1.551
q0_050,446.423,3.500
face_000,455.654,1.910
q0_000,458.167,3.500
face_100,469.359,3.397
q0_100,473.308,3.500
face_025,482.103,2.885
q0_025,486.154,3.500
prompt,497.782,5.000
face_050,502.782,2.628
q1_050,506.269,3.500
face_000,516.154,2.064
q1_000,519.718,3.500
face_025,526.115,1.500
q1_025,528.526,3.500
face_075,539.064,2.372
q1_075,542.654,3.500
face_100,554.500,3.192
q1_100,559.038,3.500
