event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.038
q0_025,64.077,3.500
face_050,72.436,1.551
q0_050,75.333,3.500
face_100,82.821,2.064
q0_100,85.718,3.500
face_075,89.718,2.013
q0_075,93.154,3.500
face_000,99.333,2.321
q0_000,102.359,3.500
prompt,111.372,5.000
face_025,116.372,1.962
q1_025,119.423,3.500
face_100,127.564,1.603
q1_100,129.949,3.500
face_050,139.615,1.654
q1_050,142.487,3.500
face_000,150.192,3.449
q1_000,154.449,3.500
face_075,158.667,3.192
q1_075,162.538,3.500
prompt,171.333,5.000
face_100,176.333,2.115
q0_100,179.462,3.500
face_025,191.526,1.756
q0_025,194.577,3.500
face_050,201.192,3.244
q0_050,205.833,3.500
face_075,218.115,2.218
q0_075,221.782,3.500
face_000,232.321,2.782
q0_000,236.064,3.500
prompt,245.513,5.000
face_075,250.513,3.346
q1_075,255.359,3.500
face_050,265.244,1.500
q1_050,267.244,3.500
face_000,272.987,3.141
q1_000,277.192,3.500
face_025,281.628,2.167
q1_025,284.731,3.500
face_100,291.564,1.808
q1_100,294.026,3.500
prompt,304.346,5.000
face_050,309.346,3.500
q0_050,313.397,3.500
face_000,320.667,2.987
q0_000,325.128,3.500
face_075,329.782,2.833
q0_075,333.218,3.500
face_025,338.744,2.936
q0_025,342.436,3.500
face_100,351.667,2.731
q0_100,355.590,3.500
prompt,367.436,5.000
face_000,372.436,2.885
q1_000,376.487,3.500
face_100,385.064,1.705
q1_100,387.397,3.500
face_025,399.897,1.859
q1_025,402.487,3.500
face_075,413.462,2.372
q1_075,417.103,3.500
face_050,425.026,2.628
q1_050,428.974,3.500
prompt,440.385,5.000
face_100,445.385,2.679
q0_100,449.179,3.500
face_025,459.282,2.269
q0_025,462.795,3.500
face_000,473.551,3.397
q0_000,477.936,3.500
face_050,483.026,2.577
q0_050,486.487,3.500
face_075,491.359,3.090
q0_075,495.026,3.500
prompt,500.987,5.000
face_050,505.987,2.474
q1_050,509.372,3.500
face_100,520.564,2.423
q1_100,524.359,3.500
face_025,535.987,3.295
q1_025,539.808,3.500
face_075,546.859,1.910
q1_075,549.628,3.500
face_000,554.936,2.526
q1_000,558.603,3.500
