event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.808
q0_075,62.846,3.500
face_025,67.718,1.705
q0_025,70.744,3.500
face_050,81.064,3.038
q0_050,85.372,3.500
face_000,96.782,2.936
q0_000,100.705,3.500
face_100,107.538,2.474
q0_100,110.590,3.500
prompt,118.731,5.000
face_100,123.731,1.910
q1_100,126.167,3.500
face_050,133.218,2.423
q1_050,136.397,3.500
face_075,148.679,2.577
q1_075,151.808,3.500
face_025,155.808,1.859
q1_025,158.397,3.500
face_000,164.359,3.500
q1_000,168.949,3.500
prompt,178.615,5.000
face_100,183.615,1.551
q1_100,186.231,3.500
face_000,190.667,2.064
q1_000,193.590,3.500
face_075,203.038,3.346
q1_075,207.218,3.500
face_050,217.974,3.449
q1_050,222.051,3.500
face_025,233.244,2.987
q1_025,237.423,3.500
prompt,241.641,5.000
face_025,246.641,2.115
q0_025,250.051,3.500
face_000,261.679,2.013
q0_000,264.192,3.500
face_100,271.679,2.321
q0_100,275.449,3.500
face_050,287.513,3.192
q0_050,291.641,3.500
face_075,302.615,1.500
q0_075,305.128,3.500
prompt,310.654,5.000
face_000,315.654,2.628
q1_000,319.679,3.500
face_100,324.769,2.679
q1_100,328.590,3.500
face_050,334.987,2.269
q1_050,337.859,3.500
face_025,343.603,2.526
q1_025,347.295,3.500
face_075,355.000,3.141
q1_075,359.487,3.500
prompt,367.410,5.000
face_100,372.410,2.885
q0_100,376.077,3.500
face_050,385.962,2.218
q0_050,388.885,3.500
face_000,395.500,1.756
q0_000,398.167,3.500
face_025,405.436,3.397
q0_025,410.333,3.500
face_075,418.692,1.962
q0_075,421.308,3.500
prompt,433.808,5.000
face_100,438.808,3.090
q0_100,443.321,3.500
face_050,451.897,2.372
q0_050,454.949,3.500
face_000,460.256,1.654
q0_000,463.385,3.500
face_025,469.564,2.782
q0_025,473.231,3.500
face_075,482.244,3.244
q0_075,486.705,3.500
prompt,495.936,5.000
face_075,500.936,2.731
q1_075,505.038,3.500
face_025,513.833,3.295
q1_025,518.244,3.500
face_100,528.346,1.603
q1_100,530.756,3.500
face_050,541.295,2.167
q1_050,544.423,3.500
face_000,549.077,2.833
q1_000,553.154,3.500
