event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.833
q0_100,63.769,3.500
face_025,68.423,2.423
q0_025,72.295,3.500
face_050,78.910,2.731
q0_050,82.654,3.500
face_000,92.974,1.808
q0_000,95.949,3.500
face_075,103.218,2.987
q0_075,107.115,3.500
prompt,112.859,5.000
face_025,117.859,2.167
q1_025,120.603,3.500
face_000,131.795,2.064
q1_000,134.410,3.500
face_050,146.038,2.628
q1_050,149.295,3.500
face_100,154.167,2.577
q1_100,157.244,3.500
face_075,162.551,2.679
q1_075,165.910,3.500
prompt,176.013,5.000
face_025,181.013,3.397
q1_025,185.782,3.500
face_075,197.192,3.449
q1_075,201.833,3.500
face_000,206.051,3.500
q1_000,210.077,3.500
face_050,217.128,3.090
q1_050,221.359,3.500
face_100,227.756,3.295
q1_100,231.654,3.500
prompt,240.013,5.000
face_075,245.013,3.192
q0_075,249.551,3.500
face_050,257.692,2.782
q0_050,261.692,3.500
face_100,266.782,1.910
q0_100,269.500,3.500
face_000,279.167,2.269
q0_000,282.167,3.500
face_025,290.962,2.115
q0_025,294.397,3.500
prompt,301.885,5.000
face_100,306.885,3.038
q0_100,311.346,3.500
face_000,322.321,2.474
q0_000,326.192,3.500
face_050,333.897,1.705
q0_050,336.256,3.500
face_025,347.013,1.603
q0_025,349.654,3.500
face_075,355.833,1.859
q0_075,358.756,3.500
prompt,369.295,5.000
face_050,374.295,1.654
q1_050,377.064,3.500
face_075,383.897,2.013
q1_075,387.179,3.500
face_100,396.410,2.218
q1_100,400.128,3.500
face_025,404.128,2.372
q1_025,407.282,3.500
face_000,415.205,1.756
q1_000,417.821,3.500
prompt,427.269,5.000
face_075,432.269,2.321
q0_075,435.885,3.500
face_000,441.846,1.500
q0_000,444.103,3.500
face_050,456.603,2.936
q0_050,460.244,3.500
face_025,472.308,3.244
q0_025,476.641,3.500
face_100,485.218,1.962
q0_100,488.654,3.500
prompt,498.538,5.000
face_050,503.538,2.526
q1_050,507.051,3.500
face_100,516.064,1.551
q1_100,518.500,3.500
face_025,530.346,3.141
q1_025,534.449,3.500
face_000,546.731,2.885
q1_000,550.859,3.500
face_075,555.295,3.346
q1_075,559.474,3.500
