event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.962
q1_100,63.000,3.500
face_025,72.667,3.346
q1_025,76.641,3.500
face_050,81.731,1.500
q1_050,84.731,3.500
face_075,97.013,3.141
q1_075,101.474,3.500
face_000,112.013,2.833
q1_000,115.526,3.500
prompt,124.538,5.000
face_000,129.538,2.167
q0_000,132.846,3.500
face_075,142.731,3.500
q0_075,147.013,3.500
face_050,159.513,2.115
q0_050,162.564,3.500
face_025,168.308,2.526
q0_025,171.641,3.500
face_100,183.269,2.885
q0_100,187.526,3.500
prompt,194.141,5.000
face_000,199.141,2.577
q0_000,203.013,3.500
face_050,213.769,2.013
q0_050,216.513,3.500
face_025,222.474,2.064
q0_025,225.141,3.500
face_075,236.551,1.654
q0_075,239.372,3.500
face_100,251.218,2.782
q0_100,255.346,3.500
prompt,263.923,5.000
face_100,268.923,2.987
q1_100,272.487,3.500
face_050,280.846,3.397
q1_050,285.718,3.500
face_025,292.769,2.474
q1_025,295.795,3.500
face_000,302.628,1.808
q1_000,305.551,3.500
face_075,315.872,2.218
q1_075,318.744,3.500
prompt,328.192,5.000
face_025,333.192,2.321
q0_025,336.474,3.500
face_075,344.397,3.192
q0_075,348.500,3.500
face_100,359.692,2.628
q0_100,363.538,3.500
face_050,373.641,1.603
q0_050,376.077,3.500
face_000,380.949,1.910
q0_000,384.051,3.500
prompt,391.756,5.000
face_050,396.756,1.551
q1_050,399.321,3.500
face_025,408.115,3.449
q1_025,412.987,3.500
face_000,420.256,2.269
q1_000,423.026,3.500
face_075,427.462,2.423
q1_075,431.282,3.500
face_100,438.769,2.936
q1_100,442.410,3.500
prompt,454.474,5.000
face_075,459.474,3.295
q1_075,464.013,3.500
face_000,470.410,2.372
q1_000,473.308,3.500
face_100,477.308,1.859
q1_100,480.026,3.500
face_025,485.551,3.090
q1_025,489.731,3.500
face_050,497.872,1.705
q1_050,500.641,3.500
prompt,505.295,5.000
face_025,510.295,3.244
q0_025,514.987,3.500
face_000,525.962,2.731
q0_000,529.449,3.500
face_100,534.756,2.679
q0_100,538.705,3.500
face_050,544.885,3.038
q0_050,548.808,3.500
face_075,558.038,1.756
q0_075,560.782,3.500
