event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.551
q0_025,62.667,3.500
face_100,73.423,1.962
q0_100,76.731,3.500
face_050,88.577,1.910
q0_050,91.962,3.500
face_000,97.487,3.090
q0_000,101.795,3.500
face_075,110.372,3.500
q0_075,115.167,3.500
prompt,120.910,5.000
face_025,125.910,3.346
q1_025,129.885,3.500
face_075,141.949,3.244
q1_075,146.103,3.500
face_000,156.423,1.808
q1_000,158.808,3.500
face_100,163.679,2.013
q1_100,166.654,3.500
face_050,171.308,2.782
q1_050,175.333,3.500
prompt,184.128,5.000
face_075,189.128,1.500
q1_075,191.795,3.500
face_025,203.205,2.423
q1_025,206.385,3.500
face_050,216.269,2.218
q1_050,219.987,3.500
face_100,229.436,2.577
q1_100,232.949,3.500
face_000,242.179,2.064
q1_000,245.513,3.500
prompt,249.949,5.000
face_050,254.949,2.679
q0_050,258.333,3.500
face_075,263.641,1.603
q0_075,266.385,3.500
face_100,276.923,2.526
q0_100,280.282,3.500
face_025,292.564,2.474
q0_025,296.026,3.500
face_000,303.731,2.936
q0_000,307.526,3.500
prompt,314.577,5.000
face_000,319.577,2.269
q1_000,322.859,3.500
face_100,333.833,1.756
q1_100,336.372,3.500
face_025,342.987,2.372
q1_025,346.090,3.500
face_075,354.231,2.628
q1_075,358.308,3.500
face_050,369.936,1.654
q1_050,372.244,3.500
prompt,381.256,5.000
face_025,386.256,2.167
q0_025,389.795,3.500
face_050,402.295,1.859
q0_050,405.346,3.500
face_075,411.308,2.115
q0_075,414.026,3.500
face_100,423.692,3.192
q0_100,427.410,3.500
face_000,434.897,3.397
q0_000,439.718,3.500
prompt,448.077,5.000
face_000,453.077,2.833
q0_000,457.231,3.500
face_050,463.410,3.449
q0_050,468.256,3.500
face_025,472.256,3.141
q0_025,476.436,3.500
face_075,481.526,2.731
q0_075,485.346,3.500
face_100,492.179,2.885
q0_100,496.128,3.500
prompt,507.321,5.000
face_075,512.321,2.321
q1_075,515.192,3.500
face_025,525.295,3.038
q1_025,529.218,3.500
face_050,533.436,3.295
q1_050,537.410,3.500
face_100,543.808,1.705
q1_100,546.013,3.500
face_000,553.282,2.987
q1_000,557.077,3.500
