event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,3.141
q1_100,64.103,3.500
face_075,69.192,2.269
q1_075,72.859,3.500
face_025,84.051,1.962
q1_025,87.231,3.500
face_050,96.462,2.526
q1_050,99.590,3.500
face_000,107.077,2.372
q1_000,110.026,3.500
prompt,114.679,5.000
face_000,119.679,3.192
q0_000,123.936,3.500
face_025,129.679,3.244
q0_025,134.038,3.500
face_050,142.397,1.603
q0_050,145.500,3.500
face_100,149.500,2.013
q0_100,152.013,3.500
face_075,163.423,2.167
q0_075,166.244,3.500
prompt,178.308,5.000
face_075,183.308,2.885
q1_075,187.487,3.500
face_100,199.769,1.808
q1_100,202.103,3.500
face_050,211.769,2.423
q1_050,215.385,3.500
face_000,225.923,2.115
q1_000,229.026,3.500
face_025,236.731,3.397
q1_025,241.141,3.500
prompt,248.192,5.000
face_025,253.192,1.756
q0_025,255.833,3.500
face_000,261.359,2.679
q0_000,264.897,3.500
face_050,275.872,3.500
q0_050,280.000,3.500
face_075,287.269,2.936
q0_075,291.551,3.500
face_100,302.308,2.987
q0_100,306.385,3.500
prompt,315.833,5.000
face_075,320.833,2.628
q1_075,324.603,3.500
face_100,331.000,2.064
q1_100,334.231,3.500
face_025,342.372,1.500
q1_025,345.115,3.500
face_000,355.436,3.449
q1_000,360.154,3.500
face_050,368.949,3.038
q1_050,372.538,3.500
prompt,382.423,5.000
face_025,387.423,1.654
q0_025,390.500,3.500
face_050,394.936,3.346
q0_050,399.192,3.500
face_075,411.692,2.218
q0_075,415.359,3.500
face_000,426.987,2.731
q0_000,430.423,3.500
face_100,434.641,2.782
q0_100,438.897,3.500
prompt,447.910,5.000
face_100,452.910,2.321
q1_100,456.269,3.500
face_025,462.885,1.859
q1_025,465.526,3.500
face_000,471.487,1.551
q1_000,473.718,3.500
face_075,481.641,1.705
q1_075,484.667,3.500
face_050,496.513,2.474
q1_050,499.744,3.500
prompt,508.321,5.000
face_075,513.321,2.577
q0_075,516.833,3.500
face_000,522.141,2.833
q0_000,525.808,3.500
face_050,531.987,1.910
q0_050,534.628,3.500
face_025,541.462,3.090
q0_025,545.923,3.500
face_100,556.026,3.295
q0_100,560.128,3.500
