event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.756
q0_100,62.846,3.500
face_050,75.128,2.936
q0_050,78.974,3.500
face_075,86.244,2.577
q0_075,90.064,3.500
face_000,95.372,3.038
q0_000,98.936,3.500
face_025,108.385,3.295
q0_025,112.487,3.500
prompt,117.577,5.000
face_000,122.577,3.244
q1_000,126.679,3.500
face_050,133.077,2.013
q1_050,136.385,3.500
face_025,147.795,2.628
q1_025,151.256,3.500
face_075,163.321,2.218
q1_075,166.705,3.500
face_100,175.064,1.910
q1_100,177.628,3.500
prompt,185.551,5.000
face_075,190.551,2.474
q0_075,193.756,3.500
face_025,203.641,3.500
q0_025,208.564,3.500
face_050,212.564,3.346
q0_050,217.128,3.500
face_000,223.962,1.654
q0_000,226.397,3.500
face_100,238.026,2.782
q0_100,241.436,3.500
prompt,251.538,5.000
face_075,256.538,2.679
q1_075,259.923,3.500
face_100,269.154,3.090
q1_100,272.821,3.500
face_025,277.256,2.731
q1_025,280.538,3.500
face_000,288.244,1.603
q1_000,290.910,3.500
face_050,296.654,3.449
q1_050,300.603,3.500
prompt,306.128,5.000
face_025,311.128,1.705
q0_025,314.308,3.500
face_100,320.487,2.526
q0_100,324.051,3.500
face_000,331.103,1.962
q0_000,333.821,3.500
face_050,341.308,2.321
q0_050,345.026,3.500
face_075,355.564,1.500
q0_075,357.667,3.500
prompt,367.987,5.000
face_050,372.987,3.192
q1_050,377.064,3.500
face_075,387.821,2.423
q1_075,391.513,3.500
face_100,402.487,2.064
q1_100,406.051,3.500
face_000,415.718,3.397
q1_000,420.077,3.500
face_025,424.949,2.115
q1_025,428.256,3.500
prompt,440.103,5.000
face_100,445.103,2.167
q1_100,448.282,3.500
face_025,456.423,2.885
q1_025,460.628,3.500
face_050,464.846,2.269
q1_050,468.103,3.500
face_075,479.295,2.833
q1_075,483.500,3.500
face_000,492.295,1.551
q1_000,495.295,3.500
prompt,504.308,5.000
face_075,509.308,2.372
q0_075,513.026,3.500
face_025,521.603,1.808
q0_025,524.551,3.500
face_050,531.167,1.859
q0_050,533.962,3.500
face_000,546.462,3.141
q0_000,550.718,3.500
face_100,555.372,2.987
q0_100,559.038,3.500
