event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.218
q1_075,63.077,3.500
face_000,70.782,2.782
q1_000,74.167,3.500
face_025,79.474,2.269
q1_025,83.090,3.500
face_100,95.372,2.372
q1_100,98.500,3.500
face_050,109.038,1.756
q1_050,111.372,3.500
prompt,120.167,5.000
face_075,125.167,2.321
q0_075,128.654,3.500
face_100,136.577,1.705
q0_100,139.500,3.500
face_050,146.769,1.551
q0_050,148.974,3.500
face_025,154.064,1.654
q0_025,156.423,3.500
face_000,161.295,2.628
q0_000,165.218,3.500
prompt,172.269,5.000
face_000,177.269,3.295
q1_000,181.500,3.500
face_100,190.949,2.423
q1_100,193.872,3.500
face_050,203.974,2.833
q1_050,208.282,3.500
face_025,214.462,2.167
q1_025,217.615,3.500
face_075,225.974,1.808
q1_075,228.974,3.500
prompt,232.974,5.000
face_100,237.974,3.090
q0_100,242.128,3.500
face_050,250.269,3.192
q0_050,254.603,3.500
face_075,260.128,2.064
q0_075,263.692,3.500
face_000,270.090,2.936
q0_000,274.449,3.500
face_025,286.295,3.244
q0_025,290.064,3.500
prompt,294.718,5.000
face_050,299.718,2.013
q1_050,303.103,3.500
face_100,314.513,3.397
q1_100,318.538,3.500
face_025,329.513,1.859
q1_025,332.615,3.500
face_000,341.192,2.987
q1_000,345.295,3.500
face_075,357.359,3.038
q1_075,361.487,3.500
prompt,368.974,5.000
face_100,373.974,1.962
q0_100,376.846,3.500
face_000,381.282,3.346
q0_000,385.462,3.500
face_050,396.654,2.115
q0_050,399.551,3.500
face_075,411.179,2.474
q0_075,414.205,3.500
face_025,418.423,1.603
q0_025,421.295,3.500
prompt,427.910,5.000
face_050,432.910,2.526
q1_050,436.474,3.500
face_075,446.795,3.141
q1_075,451.385,3.500
face_025,460.615,1.500
q1_025,462.846,3.500
face_000,473.603,2.577
q1_000,476.859,3.500
face_100,486.526,2.885
q1_100,490.295,3.500
prompt,496.038,5.000
face_025,501.038,3.449
q0_025,505.500,3.500
face_100,511.462,1.910
q0_100,514.692,3.500
face_000,524.577,3.500
q0_000,529.038,3.500
face_050,535.872,2.679
q0_050,539.949,3.500
face_075,548.962,2.731
q0_075,552.500,3.500
