event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.962
q1_075,63.385,3.500
face_000,68.038,3.141
q1_000,72.244,3.500
face_100,81.910,3.500
q1_100,86.731,3.500
face_050,95.090,2.885
q1_050,99.013,3.500
face_025,106.718,3.244
q1_025,110.769,3.500
prompt,118.038,5.000
face_025,123.038,2.167
q0_025,125.885,3.500
face_075,131.846,3.449
q0_075,136.769,3.500
face_050,144.256,2.423
q0_050,147.949,3.500
face_000,152.821,2.833
q0_000,156.231,3.500
face_100,167.423,1.705
q0_100,170.218,3.500
prompt,177.269,5.000
face_050,182.269,1.808
q1_050,185.013,3.500
face_100,191.410,2.372
q1_100,194.692,3.500
face_075,204.141,2.269
q1_075,207.603,3.500
face_000,215.526,1.551
q1_000,218.295,3.500
face_025,225.128,1.603
q1_025,227.692,3.500
prompt,238.231,5.000
face_050,243.231,2.679
q0_050,246.513,3.500
face_100,252.038,2.013
q0_100,255.551,3.500
face_075,265.872,2.321
q0_075,269.308,3.500
face_025,280.064,3.295
q0_025,284.808,3.500
face_000,295.782,2.936
q0_000,299.962,3.500
prompt,312.026,5.000
face_050,317.026,2.115
q0_050,320.538,3.500
face_025,325.846,2.474
q0_025,328.872,3.500
face_100,338.103,2.628
q0_100,341.256,3.500
face_000,353.538,2.577
q0_000,356.872,3.500
face_075,368.718,1.859
q0_075,371.923,3.500
prompt,377.013,5.000
face_075,382.013,3.192
q1_075,385.705,3.500
face_025,389.705,3.038
q1_025,393.910,3.500
face_050,399.654,1.500
q1_050,401.936,3.500
face_100,410.077,2.218
q1_100,412.923,3.500
face_000,417.359,1.654
q1_000,419.718,3.500
prompt,425.897,5.000
face_100,430.897,3.346
q0_100,434.974,3.500
face_025,445.077,1.910
q0_025,447.641,3.500
face_000,454.256,3.090
q0_000,458.205,3.500
face_050,467.218,2.064
q0_050,470.423,3.500
face_075,474.641,2.731
q0_075,478.744,3.500
prompt,487.538,5.000
face_100,492.538,2.526
q1_100,496.051,3.500
face_050,507.462,2.782
q1_050,511.128,3.500
face_000,519.705,1.756
q1_000,522.756,3.500
face_075,534.385,2.987
q1_075,538.385,3.500
face_025,550.885,3.397
q1_025,555.115,3.500
