event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.628
q0_075,63.282,3.500
face_000,69.026,2.885
q0_000,72.923,3.500
face_025,83.679,2.782
q0_025,86.962,3.500
face_100,97.282,3.038
q0_100,101.436,3.500
face_050,113.064,1.705
q0_050,115.705,3.500
prompt,125.808,5.000
face_050,130.808,1.551
q1_050,133.603,3.500
face_100,142.615,3.244
q1_100,147.000,3.500
face_075,156.449,2.987
q1_075,160.346,3.500
face_025,169.577,3.090
q1_025,173.731,3.500
face_000,180.128,2.013
q1_000,183.179,3.500
prompt,191.538,5.000
face_025,196.538,1.808
q0_025,199.205,3.500
face_075,207.128,2.833
q0_075,211.282,3.500
face_050,223.346,2.372
q0_050,227.141,3.500
face_000,231.359,1.859
q0_000,234.179,3.500
face_100,242.321,3.346
q0_100,246.833,3.500
prompt,251.487,5.000
face_075,256.487,2.269
q1_075,260.154,3.500
face_000,265.026,1.962
q1_000,268.359,3.500
face_050,278.897,2.474
q1_050,282.051,3.500
face_025,287.359,2.936
q1_025,291.179,3.500
face_100,300.846,2.167
q1_100,303.769,3.500
prompt,311.474,5.000
face_075,316.474,2.577
q0_075,319.833,3.500
face_000,331.679,2.218
q0_000,334.474,3.500
face_100,338.910,2.679
q0_100,342.577,3.500
face_050,348.538,1.910
q0_050,351.179,3.500
face_025,357.795,3.141
q0_025,362.282,3.500
prompt,372.167,5.000
face_050,377.167,3.397
q1_050,381.756,3.500
face_000,385.756,2.321
q1_000,389.372,3.500
face_100,400.346,3.449
q1_100,405.244,3.500
face_025,416.436,1.603
q1_025,419.538,3.500
face_075,426.808,1.654
q1_075,429.679,3.500
prompt,442.179,5.000
face_025,447.179,2.423
q1_025,450.231,3.500
face_075,458.808,2.526
q1_075,461.859,3.500
face_000,469.346,3.295
q1_000,473.474,3.500
face_050,479.000,1.500
q1_050,481.308,3.500
face_100,493.590,2.731
q1_100,497.410,3.500
prompt,504.462,5.000
face_050,509.462,1.756
q0_050,511.923,3.500
face_025,518.756,2.064
q0_025,522.295,3.500
face_100,531.090,2.115
q0_100,533.756,3.500
face_000,539.936,3.192
q0_000,543.731,3.500
face_075,548.821,3.500
q0_075,553.590,3.500
