event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.962
q0_100,62.564,3.500
face_000,70.705,1.654
q0_000,73.090,3.500
face_075,78.397,2.833
q0_075,82.654,3.500
face_025,92.103,1.705
q0_025,94.769,3.500
face_050,99.859,2.731
q0_050,103.756,3.500
prompt,111.026,5.000
face_050,116.026,1.910
q1_050,118.744,3.500
face_000,124.705,2.167
q1_000,128.141,3.500
face_100,134.974,2.064
q1_100,137.615,3.500
face_025,149.679,2.269
q1_025,153.167,3.500
face_075,165.667,2.013
q1_075,168.385,3.500
prompt,172.385,5.000
face_025,177.385,2.987
q0_025,181.769,3.500
face_075,192.962,3.244
q0_075,197.679,3.500
face_050,209.962,2.577
q0_050,213.295,3.500
face_100,219.692,3.500
q0_100,224.077,3.500
face_000,234.397,2.526
q0_000,237.577,3.500
prompt,242.449,5.000
face_075,247.449,2.321
q1_075,250.705,3.500
face_000,256.231,1.756
q1_000,259.333,3.500
face_050,269.000,3.397
q1_050,273.692,3.500
face_025,284.449,3.346
q1_025,288.808,3.500
face_100,297.603,2.372
q1_100,301.013,3.500
prompt,311.115,5.000
face_075,316.115,2.782
q1_075,319.987,3.500
face_050,327.910,1.603
q1_050,331.013,3.500
face_000,339.372,2.218
q1_000,342.090,3.500
face_100,351.103,3.192
q1_100,354.974,3.500
face_025,366.603,1.808
q1_025,369.192,3.500
prompt,374.936,5.000
face_100,379.936,3.038
q0_100,384.423,3.500
face_025,396.269,3.449
q0_025,400.859,3.500
face_050,405.077,2.679
q0_050,408.667,3.500
face_075,418.551,1.551
q0_075,420.936,3.500
face_000,430.167,2.474
q0_000,433.167,3.500
prompt,443.705,5.000
face_050,448.705,2.628
q1_050,452.654,3.500
face_075,460.141,2.936
q1_075,464.449,3.500
face_000,469.103,1.859
q1_000,471.949,3.500
face_025,482.923,2.423
q1_025,486.462,3.500
face_100,490.897,3.141
q1_100,494.667,3.500
prompt,506.077,5.000
face_050,511.077,3.295
q0_050,514.923,3.500
face_025,521.538,2.885
q0_025,525.487,3.500
face_075,534.064,3.090
q0_075,538.013,3.500
face_000,545.064,2.115
q0_000,548.423,3.500
face_100,556.128,1.500
q0_100,558.821,3.500
