event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.526
q1_050,63.615,3.500
face_100,74.590,3.038
q1_100,78.897,3.500
face_075,83.769,3.295
q1_075,87.615,3.500
face_025,99.244,1.603
q1_025,102.064,3.500
face_000,106.500,2.474
q1_000,109.936,3.500
prompt,116.115,5.000
face_050,121.115,1.500
q0_050,123.962,3.500
face_025,136.244,1.859
q0_025,139.269,3.500
face_000,147.628,2.987
q0_000,151.910,3.500
face_075,163.103,1.551
q0_075,165.359,3.500
face_100,174.590,3.500
q0_100,178.923,3.500
prompt,185.538,5.000
face_000,190.538,3.449
q0_000,195.385,3.500
face_025,202.218,3.397
q0_025,206.295,3.500
face_100,212.692,2.372
q0_100,216.128,3.500
face_050,225.141,1.910
q0_050,228.423,3.500
face_075,238.526,2.577
q0_075,242.577,3.500
prompt,250.718,5.000
face_025,255.718,2.115
q1_025,258.974,3.500
face_100,266.244,3.244
q1_100,270.500,3.500
face_000,274.718,2.064
q1_000,277.513,3.500
face_075,285.436,2.321
q1_075,288.615,3.500
face_050,300.679,2.782
q1_050,304.064,3.500
prompt,313.731,5.000
face_000,318.731,2.936
q0_000,322.321,3.500
face_025,327.846,2.885
q0_025,331.256,3.500
face_075,338.308,2.269
q0_075,341.359,3.500
face_050,347.103,2.679
q0_050,350.282,3.500
face_100,358.859,2.218
q0_100,362.064,3.500
prompt,373.910,5.000
face_100,378.910,1.962
q1_100,382.064,3.500
face_075,392.603,3.141
q1_075,396.679,3.500
face_000,406.564,1.654
q1_000,408.846,3.500
face_050,419.167,1.756
q1_050,421.833,3.500
face_025,425.833,3.192
q1_025,429.910,3.500
prompt,435.872,5.000
face_075,440.872,3.090
q0_075,445.410,3.500
face_025,456.167,2.167
q0_025,458.910,3.500
face_050,463.564,2.013
q0_050,467.000,3.500
face_000,479.500,1.705
q0_000,482.705,3.500
face_100,487.795,3.346
q0_100,491.897,3.500
prompt,497.205,5.000
face_000,502.205,2.423
q1_000,505.949,3.500
face_075,517.359,2.731
q1_075,521.128,3.500
face_100,530.577,2.833
q1_100,534.218,3.500
face_025,543.013,1.808
q1_025,545.936,3.500
face_050,553.641,2.628
q1_050,557.513,3.500
