event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.500
q1_025,62.077,3.500
face_100,71.962,2.321
q1_100,75.423,3.500
face_050,86.833,3.141
q1_050,91.295,3.500
face_000,95.949,1.603
q1_000,98.231,3.500
face_075,108.333,3.346
q1_075,112.205,3.500
prompt,120.128,5.000
face_100,125.128,3.500
q0_100,129.128,3.500
face_000,135.962,2.013
q0_000,138.577,3.500
face_025,147.372,2.936
q0_025,151.423,3.500
face_075,157.167,2.115
q0_075,160.013,3.500
face_050,166.192,3.295
q0_050,170.269,3.500
prompt,181.897,5.000
face_025,186.897,2.269
q1_025,190.026,3.500
face_000,202.526,2.987
q1_000,206.141,3.500
face_075,215.808,2.679
q1_075,219.423,3.500
face_100,231.705,2.577
q1_100,235.782,3.500
face_050,243.923,1.756
q1_050,247.051,3.500
prompt,257.590,5.000
face_050,262.590,2.423
q0_050,266.359,3.500
face_025,273.410,2.526
q0_025,276.923,3.500
face_100,285.500,2.372
q0_100,288.833,3.500
face_000,298.282,3.449
q0_000,303.154,3.500
face_075,307.590,2.167
q0_075,310.410,3.500
prompt,321.167,5.000
face_100,326.167,2.218
q0_100,329.269,3.500
face_075,339.590,2.628
q0_075,343.256,3.500
face_000,347.474,3.038
q0_000,351.731,3.500
face_050,357.692,1.808
q0_050,360.692,3.500
face_025,366.000,1.910
q0_025,369.154,3.500
prompt,376.423,5.000
face_075,381.423,1.962
q1_075,384.397,3.500
face_100,388.397,2.833
q1_100,391.782,3.500
face_000,396.872,2.885
q1_000,400.513,3.500
face_050,408.218,3.090
q1_050,412.397,3.500
face_025,424.244,2.782
q1_025,428.321,3.500
prompt,436.679,5.000
face_050,441.679,1.551
q0_050,443.936,3.500
face_075,448.808,3.192
q0_075,453.474,3.500
face_000,462.487,1.654
q0_000,465.590,3.500
face_100,476.782,1.859
q0_100,479.808,3.500
face_025,485.333,1.705
q0_025,487.846,3.500
prompt,497.077,5.000
face_075,502.077,2.474
q1_075,505.462,3.500
face_050,517.526,2.731
q1_050,521.321,3.500
face_000,527.936,2.064
q1_000,531.269,3.500
face_025,538.756,3.244
q1_025,543.397,3.500
face_100,549.795,3.397
q1_100,554.026,3.500
