event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.628
q0_075,63.436,3.500
face_050,68.090,2.423
q0_050,71.936,3.500
face_100,79.859,2.833
q0_100,83.192,3.500
face_025,89.154,3.500
q0_025,94.154,3.500
face_000,103.603,3.295
q0_000,108.064,3.500
prompt,120.346,5.000
face_025,125.346,2.321
q1_025,128.654,3.500
face_050,136.141,2.679
q1_050,140.167,3.500
face_000,148.744,1.551
q1_000,150.872,3.500
face_075,159.667,2.372
q1_075,162.949,3.500
face_100,170.218,2.936
q1_100,173.859,3.500
prompt,182.872,5.000
face_050,187.872,1.756
q1_050,190.769,3.500
face_100,202.179,2.987
q1_100,206.385,3.500
face_025,216.269,3.038
q1_025,220.782,3.500
face_075,225.218,1.859
q1_075,228.321,3.500
face_000,234.936,2.731
q1_000,238.423,3.500
prompt,249.179,5.000
face_050,254.179,1.654
q0_050,256.795,3.500
face_075,268.641,1.962
q0_075,271.128,3.500
face_000,281.231,2.577
q0_000,284.590,3.500
face_100,295.782,1.910
q0_100,298.551,3.500
face_025,310.179,2.269
q0_025,313.538,3.500
prompt,324.077,5.000
face_100,329.077,3.192
q1_100,333.462,3.500
face_050,340.295,2.218
q1_050,343.551,3.500
face_000,350.603,1.808
q1_000,353.526,3.500
face_075,363.846,2.526
q1_075,367.205,3.500
face_025,372.513,2.474
q1_025,375.641,3.500
prompt,380.731,5.000
face_075,385.731,2.782
q0_075,389.833,3.500
face_000,393.833,3.090
q0_000,397.654,3.500
face_050,404.051,1.603
q0_050,406.923,3.500
face_100,412.667,1.500
q0_100,414.769,3.500
face_025,423.128,2.064
q0_025,425.821,3.500
prompt,431.346,5.000
face_050,436.346,2.167
q0_050,439.192,3.500
face_000,448.423,1.705
q0_000,451.141,3.500
face_025,455.359,3.346
q0_025,459.641,3.500
face_075,472.141,2.115
q0_075,475.551,3.500
face_100,487.615,3.141
q0_100,491.821,3.500
prompt,501.487,5.000
face_050,506.487,3.449
q1_050,511.308,3.500
face_100,517.487,3.244
q1_100,521.282,3.500
face_075,532.256,2.885
q1_075,536.026,3.500
face_000,544.167,2.013
q1_000,547.577,3.500
face_025,552.449,3.397
q1_025,557.295,3.500
