event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.295
q1_050,64.051,3.500
face_000,71.974,1.808
q1_000,74.385,3.500
face_100,84.705,1.551
q1_100,87.603,3.500
face_025,96.615,2.936
q1_025,100.179,3.500
face_075,105.705,3.038
q1_075,109.244,3.500
prompt,119.346,5.000
face_050,124.346,1.859
q0_050,126.987,3.500
face_025,131.205,2.731
q0_025,135.128,3.500
face_100,142.615,2.013
q0_100,145.333,3.500
face_075,154.128,2.987
q0_075,158.128,3.500
face_000,170.628,2.885
q0_000,174.808,3.500
prompt,179.462,5.000
face_000,184.462,2.167
q1_000,187.462,3.500
face_100,199.744,2.372
q1_100,202.795,3.500
face_075,210.936,1.500
q1_075,213.295,3.500
face_025,217.731,3.397
q1_025,222.038,3.500
face_050,227.782,2.115
q1_050,230.782,3.500
prompt,239.359,5.000
face_000,244.359,3.500
q0_000,248.949,3.500
face_075,254.038,2.628
q0_075,257.987,3.500
face_050,264.603,3.244
q0_050,269.321,3.500
face_025,279.205,2.474
q0_025,282.487,3.500
face_100,293.244,2.679
q0_100,296.987,3.500
prompt,304.038,5.000
face_000,309.038,3.192
q0_000,313.654,3.500
face_025,324.628,3.449
q0_025,328.628,3.500
face_050,339.167,2.423
q0_050,342.321,3.500
face_075,354.167,2.526
q0_075,357.269,3.500
face_100,368.897,1.910
q0_100,371.744,3.500
prompt,381.410,5.000
face_000,386.410,1.603
q1_000,389.179,3.500
face_100,398.628,3.090
q1_100,403.090,3.500
face_050,414.500,2.321
q1_050,417.782,3.500
face_025,426.141,1.962
q1_025,428.628,3.500
face_075,435.026,1.705
q1_075,438.231,3.500
prompt,445.500,5.000
face_050,450.500,3.346
q0_050,454.987,3.500
face_025,467.051,1.756
q0_025,469.923,3.500
face_000,475.231,1.654
q0_000,478.282,3.500
face_075,484.462,3.141
q0_075,488.821,3.500
face_100,500.013,2.833
q0_100,503.885,3.500
prompt,510.718,5.000
face_000,515.718,2.782
q1_000,519.744,3.500
face_100,525.705,2.577
q1_100,529.731,3.500
face_050,538.962,2.218
q1_050,542.449,3.500
face_075,547.321,2.269
q1_075,550.577,3.500
face_025,558.282,2.064
q1_025,561.000,3.500
