event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.167
q0_000,63.513,3.500
face_025,72.526,2.936
q0_025,76.859,3.500
face_100,81.077,3.090
q0_100,85.231,3.500
face_050,95.987,3.346
q0_050,100.756,3.500
face_075,106.500,2.474
q0_075,109.474,3.500
prompt,116.308,5.000
face_100,121.308,2.218
q1_100,124.205,3.500
face_050,132.346,2.833
q1_050,135.885,3.500
face_000,140.974,3.397
q1_000,145.744,3.500
face_025,155.192,2.987
q1_025,158.987,3.500
face_075,169.526,2.782
q1_075,173.782,3.500
prompt,181.487,5.000
face_025,186.487,1.654
q1_025,189.641,3.500
face_000,195.821,1.808
q1_000,198.641,3.500
face_100,205.692,2.679
q1_100,209.667,3.500
face_075,220.859,2.526
q1_075,224.628,3.500
face_050,236.692,2.269
q1_050,239.846,3.500
prompt,249.513,5.000
face_100,254.513,1.705
q0_100,257.205,3.500
face_075,269.487,3.038
q0_075,273.436,3.500
face_025,279.397,2.731
q0_025,283.321,3.500
face_000,291.897,3.141
q0_000,295.795,3.500
face_050,304.590,1.551
q0_050,306.744,3.500
prompt,314.667,5.000
face_000,319.667,3.449
q1_000,323.949,3.500
face_075,328.603,2.064
q1_075,331.885,3.500
face_050,338.500,1.859
q1_050,341.526,3.500
face_100,351.628,2.885
q1_100,355.833,3.500
face_025,363.321,2.628
q1_025,367.397,3.500
prompt,379.244,5.000
face_000,384.244,1.756
q0_000,386.551,3.500
face_075,397.526,3.192
q0_075,401.346,3.500
face_025,406.872,2.321
q0_025,410.308,3.500
face_100,416.705,1.962
q0_100,419.756,3.500
face_050,429.641,3.295
q0_050,433.667,3.500
prompt,445.295,5.000
face_100,450.295,2.577
q1_100,453.808,3.500
face_025,465.218,2.115
q1_025,468.295,3.500
face_050,472.295,3.244
q1_050,476.577,3.500
face_000,483.846,2.372
q1_000,487.077,3.500
face_075,492.385,1.910
q1_075,494.821,3.500
prompt,499.692,5.000
face_050,504.692,1.500
q0_050,507.333,3.500
face_025,517.654,2.013
q0_025,520.936,3.500
face_100,530.167,3.500
q0_100,534.244,3.500
face_000,538.679,2.423
q0_000,541.885,3.500
face_075,550.244,1.603
q0_075,552.500,3.500
