event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.859
q1_050,63.179,3.500
face_025,73.064,1.603
q1_025,76.013,3.500
face_100,83.718,2.474
q1_100,87.154,3.500
face_000,92.897,2.372
q1_000,96.359,3.500
face_075,100.359,3.192
q1_075,105.000,3.500
prompt,113.359,5.000
face_100,118.359,1.551
q0_100,120.513,3.500
face_075,133.013,1.756
q0_075,135.449,3.500
face_025,142.936,2.782
q0_025,146.474,3.500
face_050,151.782,3.500
q0_050,155.833,3.500
face_000,162.231,2.936
q0_000,166.590,3.500
prompt,178.218,5.000
face_100,183.218,3.397
q0_100,187.628,3.500
face_025,196.859,1.962
q0_025,199.756,3.500
face_050,208.333,2.885
q0_050,211.795,3.500
face_075,218.846,2.321
q0_075,222.154,3.500
face_000,234.218,2.115
q0_000,237.244,3.500
prompt,243.205,5.000
face_050,248.205,2.577
q1_050,252.282,3.500
face_000,264.128,2.987
q1_000,267.923,3.500
face_100,276.936,2.628
q1_100,280.705,3.500
face_075,290.154,3.449
q1_075,294.769,3.500
face_025,304.436,2.269
q1_025,307.231,3.500
prompt,313.410,5.000
face_000,318.410,1.500
q1_000,320.410,3.500
face_050,325.936,3.244
q1_050,330.038,3.500
face_100,341.449,2.731
q1_100,345.064,3.500
face_075,352.987,2.167
q1_075,355.859,3.500
face_025,368.141,3.141
q1_025,372.526,3.500
prompt,382.846,5.000
face_075,387.846,3.295
q0_075,392.615,3.500
face_050,402.718,2.526
q0_050,406.026,3.500
face_025,414.821,1.808
q0_025,417.692,3.500
face_000,422.128,2.013
q0_000,424.795,3.500
face_100,432.064,3.038
q0_100,435.833,3.500
prompt,442.449,5.000
face_050,447.449,1.705
q1_050,450.423,3.500
face_075,461.615,1.654
q1_075,464.564,3.500
face_100,471.397,2.218
q1_100,474.449,3.500
face_025,479.103,2.679
q1_025,483.179,3.500
face_000,488.051,1.910
q1_000,491.333,3.500
prompt,502.090,5.000
face_075,507.090,2.064
q0_075,510.372,3.500
face_000,521.346,3.346
q0_000,525.885,3.500
face_050,530.103,2.833
q0_050,533.974,3.500
face_025,544.513,3.090
q0_025,548.718,3.500
face_100,556.859,2.423
q0_100,559.910,3.500
