event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.372
q1_025,63.487,3.500
face_100,68.795,2.577
q1_100,72.128,3.500
face_000,80.705,2.013
q1_000,83.423,3.500
face_075,92.218,3.244
q1_075,96.910,3.500
face_050,102.654,1.910
q1_050,105.808,3.500
prompt,117.872,5.000
face_000,122.872,1.603
q0_000,125.513,3.500
face_050,136.705,1.962
q0_050,139.244,3.500
face_025,145.859,2.218
q0_025,148.628,3.500
face_075,153.064,2.167
q0_075,156.064,3.500
face_100,167.474,2.474
q0_100,170.962,3.500
prompt,178.885,5.000
face_000,183.885,3.500
q0_000,188.782,3.500
face_100,198.449,1.551
q0_100,201.090,3.500
face_025,211.192,2.064
q0_025,214.551,3.500
face_050,218.769,1.756
q0_050,221.462,3.500
face_075,228.731,3.397
q0_075,232.987,3.500
prompt,244.615,5.000
face_000,249.615,1.808
q1_000,252.487,3.500
face_075,256.487,3.141
q1_075,260.821,3.500
face_050,272.667,2.833
q1_050,276.385,3.500
face_025,281.256,1.859
q1_025,283.795,3.500
face_100,294.551,2.628
q1_100,298.603,3.500
prompt,305.654,5.000
face_000,310.654,3.295
q1_000,315.295,3.500
face_025,320.821,3.038
q1_025,324.487,3.500
face_100,330.449,3.090
q1_100,334.526,3.500
face_050,344.410,1.654
q1_050,347.564,3.500
face_075,357.013,2.782
q1_075,361.167,3.500
prompt,368.872,5.000
face_050,373.872,2.885
q0_050,377.897,3.500
face_000,385.385,2.987
q0_000,389.590,3.500
face_075,394.244,3.346
q0_075,398.551,3.500
face_025,406.692,2.115
q0_025,409.333,3.500
face_100,418.564,2.679
q0_100,421.974,3.500
prompt,432.295,5.000
face_000,437.295,2.321
q1_000,440.782,3.500
face_025,447.179,1.705
q1_025,450.154,3.500
face_075,462.436,2.526
q1_075,465.615,3.500
face_050,473.974,2.423
q1_050,477.872,3.500
face_100,482.962,2.731
q1_100,486.295,3.500
prompt,496.833,5.000
face_050,501.833,3.192
q0_050,506.346,3.500
face_000,512.526,1.500
q0_000,514.808,3.500
face_075,521.641,2.936
q0_075,525.385,3.500
face_025,537.885,2.269
q0_025,540.654,3.500
face_100,549.667,3.449
q0_100,554.026,3.500
