event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.321
q0_025,62.872,3.500
face_000,74.718,1.756
q0_000,77.231,3.500
face_075,84.500,2.628
q0_075,88.526,3.500
face_100,99.936,1.705
q0_100,102.244,3.500
face_050,106.679,3.038
q0_050,110.244,3.500
prompt,116.423,5.000
face_100,121.423,3.449
q1_100,126.244,3.500
face_050,133.949,1.910
q1_050,136.872,3.500
face_075,145.885,2.936
q1_075,150.090,3.500
face_025,156.923,2.526
q1_025,160.333,3.500
face_000,169.128,1.551
q1_000,171.615,3.500
prompt,181.282,5.000
face_025,186.282,2.423
q1_025,189.821,3.500
face_075,195.128,3.090
q1_075,198.949,3.500
face_100,203.603,2.833
q1_100,207.141,3.500
face_050,218.769,2.064
q1_050,221.821,3.500
face_000,228.436,2.372
q1_000,231.436,3.500
prompt,243.718,5.000
face_075,248.718,2.577
q0_075,252.205,3.500
face_025,259.256,2.679
q0_025,263.436,3.500
face_050,275.936,3.397
q0_050,280.295,3.500
face_100,286.038,3.141
q0_100,289.679,3.500
face_000,293.679,2.731
q0_000,297.654,3.500
prompt,308.192,5.000
face_050,313.192,3.244
q1_050,317.013,3.500
face_075,326.462,2.013
q1_075,329.513,3.500
face_100,335.910,1.500
q1_100,338.474,3.500
face_025,348.359,2.269
q1_025,352.051,3.500
face_000,357.141,2.987
q1_000,361.295,3.500
prompt,366.167,5.000
face_000,371.167,1.962
q0_000,374.269,3.500
face_025,385.462,1.654
q0_025,388.564,3.500
face_050,398.667,2.167
q0_050,402.308,3.500
face_100,410.667,2.885
q0_100,414.410,3.500
face_075,421.897,3.192
q0_075,426.308,3.500
prompt,434.449,5.000
face_050,439.449,1.859
q0_050,442.115,3.500
face_025,448.077,3.295
q0_025,452.667,3.500
face_000,458.192,1.808
q0_000,461.192,3.500
face_075,469.769,1.603
q0_075,472.205,3.500
face_100,480.128,2.474
q0_100,483.282,3.500
prompt,494.038,5.000
face_025,499.038,2.115
q1_025,502.244,3.500
face_050,512.564,2.782
q1_050,516.000,3.500
face_000,525.231,3.346
q1_000,529.923,3.500
face_100,540.897,3.500
q1_100,545.179,3.500
face_075,557.244,2.218
q1_075,560.782,3.500
