event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.474
q1_025,63.487,3.500
face_075,68.795,2.526
q1_075,72.256,3.500
face_100,76.910,1.500
q1_100,79.474,3.500
face_000,85.654,1.551
q1_000,88.167,3.500
face_050,93.692,1.603
q1_050,95.923,3.500
prompt,104.718,5.000
face_050,109.718,2.833
q0_050,113.462,3.500
face_025,121.821,3.295
q0_025,126.205,3.500
face_075,135.436,1.756
q0_075,137.974,3.500
face_100,142.846,1.808
q0_100,145.154,3.500
face_000,155.038,2.679
q0_000,158.962,3.500
prompt,170.154,5.000
face_100,175.154,3.397
q0_100,179.692,3.500
face_050,186.744,2.782
q0_050,190.744,3.500
face_000,194.962,1.705
q0_000,198.141,3.500
face_025,206.064,3.090
q0_025,209.731,3.500
face_075,220.487,2.321
q0_075,223.564,3.500
prompt,233.013,5.000
face_000,238.013,1.910
q1_000,241.295,3.500
face_100,247.910,3.500
q1_100,252.859,3.500
face_025,262.962,2.167
q1_025,266.321,3.500
face_050,274.462,2.372
q1_050,277.436,3.500
face_075,289.718,1.859
q1_075,292.692,3.500
prompt,304.103,5.000
face_050,309.103,2.064
q1_050,312.154,3.500
face_025,323.128,3.244
q1_025,327.051,3.500
face_000,333.885,2.628
q1_000,337.833,3.500
face_075,346.846,2.115
q1_075,349.513,3.500
face_100,360.051,2.987
q1_100,363.897,3.500
prompt,371.385,5.000
face_100,376.385,2.269
q0_100,380.051,3.500
face_075,389.718,3.141
q0_075,393.744,3.500
face_000,405.808,2.731
q0_000,409.577,3.500
face_050,415.321,3.346
q0_050,419.321,3.500
face_025,431.167,2.936
q0_025,435.449,3.500
prompt,443.154,5.000
face_025,448.154,2.885
q1_025,451.744,3.500
face_050,456.833,2.577
q1_050,460.218,3.500
face_100,464.654,2.013
q1_100,468.090,3.500
face_075,476.667,2.218
q1_075,480.385,3.500
face_000,487.654,1.962
q1_000,490.782,3.500
prompt,502.410,5.000
face_100,507.410,1.654
q0_100,510.333,3.500
face_025,520.654,3.192
q0_025,524.372,3.500
face_000,536.872,3.038
q0_000,540.641,3.500
face_050,547.038,3.449
q0_050,551.321,3.500
face_075,557.282,2.423
q0_075,561.000,3.500
