event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.885
q0_025,64.026,3.500
face_050,75.872,2.064
q0_050,78.692,3.500
face_000,85.308,3.244
q0_000,89.821,3.500
face_075,99.487,2.115
q0_075,102.103,3.500
face_100,113.295,3.397
q0_100,117.936,3.500
prompt,128.038,5.000
face_050,133.038,2.731
q1_050,136.628,3.500
face_025,143.026,3.141
q1_025,147.538,3.500
face_075,159.821,2.577
q1_075,163.051,3.500
face_000,169.885,1.962
q1_000,172.910,3.500
face_100,178.872,2.526
q1_100,182.821,3.500
prompt,193.359,5.000
face_100,198.359,3.192
q0_100,202.897,3.500
face_050,213.218,1.756
q0_050,215.987,3.500
face_000,220.859,2.167
q0_000,224.013,3.500
face_075,232.372,1.910
q0_075,235.218,3.500
face_025,239.872,2.218
q0_025,242.667,3.500
prompt,249.936,5.000
face_050,254.936,1.603
q1_050,257.449,3.500
face_000,264.936,1.654
q1_000,268.090,3.500
face_075,279.718,2.936
q1_075,284.103,3.500
face_025,293.551,2.987
q1_025,298.013,3.500
face_100,305.936,2.423
q1_100,309.167,3.500
prompt,313.603,5.000
face_075,318.603,1.808
q1_075,321.577,3.500
face_050,332.551,2.321
q1_050,335.577,3.500
face_025,339.795,2.013
q1_025,342.692,3.500
face_000,348.000,3.500
q1_000,352.282,3.500
face_100,356.282,1.705
q1_100,358.615,3.500
prompt,365.667,5.000
face_100,370.667,2.679
q0_100,374.667,3.500
face_025,385.423,2.474
q0_025,388.449,3.500
face_050,393.974,1.500
q0_050,396.872,3.500
face_000,406.756,2.782
q0_000,410.833,3.500
face_075,419.846,3.090
q0_075,423.974,3.500
prompt,429.064,5.000
face_075,434.064,3.038
q0_075,438.321,3.500
face_000,450.385,3.295
q0_000,454.205,3.500
face_100,459.949,2.269
q0_100,462.897,3.500
face_025,471.038,1.859
q0_025,473.731,3.500
face_050,481.436,3.449
q0_050,486.000,3.500
prompt,492.179,5.000
face_100,497.179,2.372
q1_100,500.154,3.500
face_000,511.564,1.551
q1_000,513.846,3.500
face_025,522.641,3.346
q1_025,527.179,3.500
face_075,539.679,2.628
q1_075,543.269,3.500
face_050,551.846,2.833
q1_050,555.769,3.500
