event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.474
q0_000,63.718,3.500
face_100,72.949,1.551
q0_100,75.179,3.500
face_075,80.705,2.013
q0_075,83.756,3.500
face_050,95.167,2.679
q0_050,99.115,3.500
face_025,110.744,2.731
q0_025,114.615,3.500
prompt,119.487,5.000
face_050,124.487,3.346
q1_050,128.487,3.500
face_000,132.705,1.603
q1_000,135.500,3.500
face_075,145.167,3.192
q1_075,149.141,3.500
face_025,153.577,2.064
q1_025,156.141,3.500
face_100,163.410,3.295
q1_100,167.282,3.500
prompt,174.115,5.000
face_025,179.115,1.910
q0_025,181.987,3.500
face_075,187.949,2.577
q0_075,191.154,3.500
face_000,197.333,3.141
q0_000,201.974,3.500
face_050,207.718,3.244
q0_050,211.949,3.500
face_100,221.833,2.115
q0_100,225.115,3.500
prompt,235.872,5.000
face_100,240.872,2.782
q1_100,244.949,3.500
face_050,252.000,3.449
q1_050,256.051,3.500
face_000,268.333,1.654
q1_000,271.385,3.500
face_025,279.962,2.987
q1_025,283.859,3.500
face_075,294.397,2.423
q1_075,297.628,3.500
prompt,301.628,5.000
face_025,306.628,2.218
q1_025,309.859,3.500
face_075,320.833,3.090
q1_075,324.782,3.500
face_000,336.846,1.705
q1_000,339.308,3.500
face_050,347.231,3.038
q1_050,351.744,3.500
face_100,362.064,2.526
q1_100,365.321,3.500
prompt,373.462,5.000
face_075,378.462,1.500
q0_075,381.026,3.500
face_000,389.385,1.859
q0_000,392.564,3.500
face_100,397.218,2.885
q0_100,401.038,3.500
face_025,408.526,2.372
q0_025,411.603,3.500
face_050,418.000,3.397
q0_050,422.821,3.500
prompt,432.269,5.000
face_025,437.269,2.936
q1_025,440.756,3.500
face_000,446.064,2.628
q1_000,449.218,3.500
face_050,455.833,2.321
q1_050,458.987,3.500
face_100,466.692,1.756
q1_100,469.667,3.500
face_075,478.679,2.269
q1_075,482.038,3.500
prompt,490.833,5.000
face_100,495.833,1.962
q0_100,499.141,3.500
face_025,504.231,2.167
q0_025,507.282,3.500
face_050,519.128,3.500
q0_050,524.000,3.500
face_075,536.500,2.833
q0_075,540.449,3.500
face_000,550.551,1.808
q0_000,553.808,3.500
