event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.577
q1_075,64.000,3.500
face_000,71.487,2.167
q1_000,74.282,3.500
face_050,82.423,1.756
q1_050,84.910,3.500
face_025,88.910,1.962
q1_025,92.192,3.500
face_100,98.154,3.244
q1_100,102.282,3.500
prompt,113.474,5.000
face_050,118.474,1.551
q0_050,120.551,3.500
face_000,124.769,3.449
q0_000,128.769,3.500
face_075,134.949,1.859
q0_075,137.897,3.500
face_100,144.513,2.526
q0_100,147.846,3.500
face_025,157.077,2.064
q0_025,160.128,3.500
prompt,167.397,5.000
face_000,172.397,2.833
q0_000,176.397,3.500
face_100,184.756,3.346
q0_100,188.705,3.500
face_050,194.449,3.192
q0_050,198.295,3.500
face_075,206.872,2.423
q0_075,210.564,3.500
face_025,217.397,1.603
q0_025,220.346,3.500
prompt,230.885,5.000
face_000,235.885,3.141
q1_000,239.987,3.500
face_025,246.385,1.808
q1_025,248.897,3.500
face_100,259.872,2.628
q1_100,263.744,3.500
face_075,276.244,3.090
q1_075,280.474,3.500
face_050,292.538,2.782
q1_050,296.795,3.500
prompt,304.718,5.000
face_050,309.718,3.397
q0_050,313.974,3.500
face_025,318.628,1.654
q0_025,320.859,3.500
face_075,329.872,2.679
q0_075,333.308,3.500
face_100,338.397,2.474
q0_100,341.654,3.500
face_000,351.321,2.321
q0_000,355.090,3.500
prompt,362.795,5.000
face_000,367.795,2.372
q1_000,371.000,3.500
face_050,376.308,2.731
q1_050,380.436,3.500
face_075,391.846,1.500
q1_075,394.846,3.500
face_100,400.372,1.910
q1_100,403.321,3.500
face_025,415.167,2.115
q1_025,418.654,3.500
prompt,428.538,5.000
face_075,433.538,2.013
q0_075,436.667,3.500
face_100,445.462,2.987
q0_100,448.949,3.500
face_000,456.000,2.885
q0_000,459.795,3.500
face_050,470.551,2.218
q0_050,473.705,3.500
face_025,478.577,1.705
q0_025,480.962,3.500
prompt,492.590,5.000
face_000,497.590,2.269
q1_000,501.154,3.500
face_025,511.256,3.038
q1_025,515.308,3.500
face_050,527.590,3.500
q1_050,532.282,3.500
face_075,542.603,2.936
q1_075,546.756,3.500
face_100,556.205,3.295
q1_100,560.564,3.500
