event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,3.090
q0_100,64.333,3.500
face_050,71.603,1.654
q0_050,73.808,3.500
face_075,85.654,3.192
q0_075,89.628,3.500
face_000,94.936,2.064
q0_000,98.167,3.500
face_025,106.526,2.936
q0_025,109.987,3.500
prompt,119.436,5.000
face_050,124.436,2.679
q1_050,128.256,3.500
face_100,133.782,3.500
q1_100,138.603,3.500
face_075,149.359,3.449
q1_075,154.026,3.500
face_000,166.308,1.808
q1_000,169.154,3.500
face_025,179.256,1.859
q1_025,182.000,3.500
prompt,189.923,5.000
face_075,194.923,2.474
q1_075,198.487,3.500
face_050,208.154,3.295
q1_050,212.256,3.500
face_025,216.692,1.500
q1_025,219.692,3.500
face_000,225.654,2.987
q1_000,229.372,3.500
face_100,238.603,2.372
q1_100,242.372,3.500
prompt,254.000,5.000
face_025,259.000,2.167
q0_025,262.436,3.500
face_050,273.410,1.756
q0_050,276.538,3.500
face_075,280.538,2.423
q0_075,283.923,3.500
face_100,290.103,3.397
q0_100,294.436,3.500
face_000,303.013,2.885
q0_000,307.090,3.500
prompt,319.590,5.000
face_025,324.590,2.013
q1_025,327.718,3.500
face_000,336.513,3.244
q1_000,341.205,3.500
face_050,351.090,2.731
q1_050,355.295,3.500
face_075,361.910,2.782
q1_075,366.038,3.500
face_100,377.449,3.141
q1_100,381.244,3.500
prompt,388.731,5.000
face_050,393.731,1.705
q0_050,396.192,3.500
face_100,401.936,3.038
q0_100,405.603,3.500
face_075,417.667,2.218
q0_075,420.564,3.500
face_000,431.756,2.577
q0_000,435.756,3.500
face_025,443.462,2.526
q0_025,446.487,3.500
prompt,454.628,5.000
face_050,459.628,2.115
q0_050,462.731,3.500
face_075,473.051,2.321
q0_075,476.205,3.500
face_100,485.218,2.628
q0_100,488.449,3.500
face_025,495.282,1.551
q0_025,497.538,3.500
face_000,501.756,2.833
q0_000,505.885,3.500
prompt,510.538,5.000
face_075,515.538,1.603
q1_075,518.000,3.500
face_025,523.090,1.962
q1_025,525.962,3.500
face_000,532.359,1.910
q1_000,535.333,3.500
face_050,542.385,2.269
q1_050,545.231,3.500
face_100,555.769,3.346
q1_100,560.128,3.500
