event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.449
q0_075,64.641,3.500
face_050,69.295,2.064
q0_050,72.064,3.500
face_100,77.590,3.295
q0_100,82.205,3.500
face_000,89.256,3.500
q0_000,93.436,3.500
face_025,100.269,3.192
q0_025,104.500,3.500
prompt,112.859,5.000
face_100,117.859,2.115
q1_100,121.218,3.500
face_025,128.705,1.500
q1_025,130.987,3.500
face_075,136.731,2.731
q1_075,140.628,3.500
face_000,146.590,2.628
q1_000,150.692,3.500
face_050,160.577,2.936
q1_050,164.885,3.500
prompt,173.026,5.000
face_100,178.026,2.218
q0_100,181.103,3.500
face_000,185.538,1.654
q0_000,187.949,3.500
face_025,198.705,2.885
q0_025,202.244,3.500
face_050,211.038,3.346
q0_050,215.013,3.500
face_075,225.987,1.551
q0_075,228.064,3.500
prompt,239.474,5.000
face_100,244.474,2.526
q1_100,247.551,3.500
face_050,259.397,2.372
q1_050,262.654,3.500
face_025,267.744,2.423
q1_025,271.590,3.500
face_000,276.897,1.705
q1_000,279.333,3.500
face_075,287.038,2.577
q1_075,290.731,3.500
prompt,300.397,5.000
face_100,305.397,2.679
q0_100,309.372,3.500
face_000,318.821,3.397
q0_000,323.718,3.500
face_025,332.949,3.090
q0_025,337.385,3.500
face_050,349.013,2.013
q0_050,352.038,3.500
face_075,359.962,3.038
q0_075,363.577,3.500
prompt,375.859,5.000
face_025,380.859,2.987
q1_025,384.808,3.500
face_075,391.423,2.167
q1_075,394.423,3.500
face_050,406.487,2.833
q1_050,410.769,3.500
face_000,415.641,1.808
q1_000,418.846,3.500
face_100,430.038,3.141
q1_100,433.987,3.500
prompt,443.000,5.000
face_075,448.000,1.756
q1_075,450.974,3.500
face_050,461.077,1.603
q1_050,463.179,3.500
face_100,473.718,1.962
q1_100,476.667,3.500
face_025,483.936,2.782
q1_025,487.808,3.500
face_000,493.987,2.474
q1_000,497.064,3.500
prompt,507.385,5.000
face_100,512.385,2.321
q0_100,515.641,3.500
face_075,528.141,2.269
q0_075,531.551,3.500
face_025,535.769,3.244
q0_025,540.077,3.500
face_000,548.654,1.859
q0_000,551.782,3.500
face_050,558.179,1.910
q0_050,561.000,3.500
