event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.372
q1_050,63.769,3.500
face_075,75.397,3.141
q1_075,79.167,3.500
face_100,91.449,1.808
q1_100,93.756,3.500
face_000,99.500,1.859
q1_000,102.090,3.500
face_025,107.615,3.090
q1_025,111.385,3.500
prompt,117.564,5.000
face_050,122.564,2.064
q0_050,125.718,3.500
face_075,132.115,3.192
q0_075,135.962,3.500
face_025,144.321,2.628
q0_025,147.474,3.500
face_000,159.974,2.833
q0_000,163.359,3.500
face_100,167.795,2.577
q0_100,171.436,3.500
prompt,176.526,5.000
face_000,181.526,3.346
q1_000,185.808,3.500
face_025,196.782,1.654
q1_025,199.321,3.500
face_100,209.423,1.962
q1_100,212.833,3.500
face_075,217.051,3.244
q1_075,220.872,3.500
face_050,227.487,1.756
q1_050,230.487,3.500
prompt,240.372,5.000
face_000,245.372,2.885
q0_000,249.679,3.500
face_100,254.987,1.500
q0_100,257.526,3.500
face_075,266.974,2.013
q0_075,269.769,3.500
face_025,274.423,2.321
q0_025,277.731,3.500
face_050,285.872,2.218
q0_050,289.051,3.500
prompt,296.103,5.000
face_000,301.103,2.115
q0_000,304.333,3.500
face_100,308.333,2.679
q0_100,312.308,3.500
face_025,320.231,2.987
q0_025,324.385,3.500
face_050,334.705,1.910
q0_050,337.936,3.500
face_075,342.808,3.038
q0_075,346.551,3.500
prompt,355.782,5.000
face_000,360.782,1.705
q1_000,363.859,3.500
face_100,371.564,3.397
q1_100,376.231,3.500
face_050,386.987,2.474
q1_050,390.269,3.500
face_025,402.115,3.449
q1_025,406.474,3.500
face_075,415.487,2.423
q1_075,419.103,3.500
prompt,425.936,5.000
face_050,430.936,1.603
q0_050,433.885,3.500
face_000,441.372,2.782
q0_000,445.654,3.500
face_100,456.192,2.731
q0_100,460.141,3.500
face_075,471.333,3.295
q0_075,476.103,3.500
face_025,482.064,3.500
q0_025,486.167,3.500
prompt,497.577,5.000
face_100,502.577,2.526
q1_100,506.115,3.500
face_025,518.179,2.167
q1_025,521.487,3.500
face_075,530.064,2.936
q1_075,533.859,3.500
face_000,543.526,1.551
q1_000,545.910,3.500
face_050,554.705,2.269
q1_050,557.731,3.500
