event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.295
q1_025,64.564,3.500
face_075,74.667,2.167
q1_075,77.615,3.500
face_100,88.590,2.628
q1_100,92.308,3.500
face_000,102.192,1.500
q1_000,104.449,3.500
face_050,110.192,3.090
q1_050,114.679,3.500
prompt,122.385,5.000
face_100,127.385,2.936
q0_100,131.744,3.500
face_075,139.667,2.269
q0_075,143.410,3.500
face_025,150.244,1.808
q0_025,152.577,3.500
face_050,157.885,2.833
q0_050,161.551,3.500
face_000,167.731,2.987
q0_000,171.731,3.500
prompt,183.359,5.000
face_050,188.359,3.141
q0_050,193.000,3.500
face_100,198.526,2.782
q0_100,202.295,3.500
face_000,207.385,2.526
q0_000,211.026,3.500
face_025,215.026,3.192
q0_025,219.513,3.500
face_075,228.526,1.705
q0_075,230.910,3.500
prompt,239.487,5.000
face_050,244.487,2.064
q1_050,247.051,3.500
face_000,257.808,2.731
q1_000,261.500,3.500
face_025,269.859,1.551
q1_025,272.064,3.500
face_100,284.128,3.346
q1_100,288.821,3.500
face_075,297.615,2.321
q1_075,301.385,3.500
prompt,308.436,5.000
face_100,313.436,2.013
q1_100,316.154,3.500
face_000,325.603,3.038
q1_000,329.577,3.500
face_075,337.718,2.679
q1_075,341.308,3.500
face_025,352.500,2.218
q1_025,355.295,3.500
face_050,365.833,2.474
q1_050,368.910,3.500
prompt,378.577,5.000
face_050,383.577,3.397
q0_050,388.141,3.500
face_075,394.103,1.654
q0_075,396.949,3.500
face_000,408.795,1.962
q0_000,412.077,3.500
face_100,423.487,2.577
q0_100,427.282,3.500
face_025,431.936,2.372
q0_025,435.449,3.500
prompt,442.064,5.000
face_050,447.064,2.115
q0_050,449.808,3.500
face_075,460.128,1.603
q0_075,462.282,3.500
face_025,467.154,2.885
q0_025,470.923,3.500
face_100,483.205,3.500
q0_100,487.769,3.500
face_000,494.167,3.244
q0_000,498.782,3.500
prompt,503.218,5.000
face_025,508.218,1.756
q1_025,511.013,3.500
face_050,520.244,1.910
q1_050,522.962,3.500
face_100,535.462,1.859
q1_100,538.179,3.500
face_000,545.667,3.449
q1_000,549.846,3.500
face_075,554.064,2.423
q1_075,557.731,3.500
