event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.295
q1_025,64.282,3.500
face_000,75.910,1.859
q1_000,78.397,3.500
face_100,86.321,3.397
q1_100,90.859,3.500
face_075,95.295,3.038
q1_075,99.269,3.500
face_050,103.487,2.885
q1_050,107.282,3.500
prompt,116.949,5.000
face_050,121.949,3.449
q0_050,126.205,3.500
face_000,133.474,2.679
q0_000,136.654,3.500
face_075,142.179,1.705
q0_075,145.103,3.500
face_100,152.590,2.167
q0_100,156.205,3.500
face_025,162.821,3.500
q0_025,167.359,3.500
prompt,175.500,5.000
face_025,180.500,2.628
q1_025,183.987,3.500
face_075,194.090,1.910
q1_075,197.013,3.500
face_000,207.333,3.346
q1_000,211.846,3.500
face_100,222.603,3.192
q1_100,227.090,3.500
face_050,236.538,2.474
q1_050,239.615,3.500
prompt,247.321,5.000
face_100,252.321,2.936
q0_100,256.449,3.500
face_025,268.513,1.756
q0_025,271.590,3.500
face_000,280.385,1.500
q0_000,282.641,3.500
face_075,292.526,2.577
q0_075,295.782,3.500
face_050,306.321,1.551
q0_050,308.705,3.500
prompt,315.103,5.000
face_100,320.103,2.782
q1_100,323.462,3.500
face_050,331.821,2.987
q1_050,335.590,3.500
face_000,347.000,2.372
q1_000,350.872,3.500
face_025,357.705,2.115
q1_025,361.295,3.500
face_075,373.141,2.731
q1_075,376.423,3.500
prompt,380.423,5.000
face_025,385.423,2.064
q0_025,388.577,3.500
face_000,397.808,1.603
q0_000,400.833,3.500
face_100,413.333,2.526
q0_100,416.923,3.500
face_050,422.667,2.321
q0_050,426.103,3.500
face_075,432.282,1.808
q0_075,435.462,3.500
prompt,441.423,5.000
face_050,446.423,3.141
q1_050,450.218,3.500
face_100,454.872,2.013
q1_100,457.769,3.500
face_025,462.859,2.218
q1_025,466.474,3.500
face_000,471.782,1.654
q1_000,473.962,3.500
face_075,485.154,3.090
q1_075,489.487,3.500
prompt,501.769,5.000
face_025,506.769,2.833
q0_025,510.308,3.500
face_075,521.282,2.423
q0_075,524.974,3.500
face_050,533.987,3.244
q0_050,538.577,3.500
face_000,543.449,2.269
q0_000,546.679,3.500
face_100,553.731,1.962
q0_100,556.423,3.500
