event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.833
q0_075,63.923,3.500
face_050,75.769,1.603
q0_050,78.231,3.500
face_025,88.551,1.705
q0_025,90.987,3.500
face_000,99.782,2.679
q0_000,103.833,3.500
face_100,109.795,2.885
q0_100,113.692,3.500
prompt,119.000,5.000
face_050,124.000,3.346
q1_050,128.179,3.500
face_075,135.885,1.962
q1_075,138.474,3.500
face_000,149.231,2.782
q1_000,153.231,3.500
face_100,158.103,3.090
q1_100,161.974,3.500
face_025,168.372,2.577
q1_025,172.449,3.500
prompt,183.641,5.000
face_075,188.641,1.551
q1_075,190.897,3.500
face_025,195.987,2.731
q1_025,199.705,3.500
face_000,206.321,3.500
q1_000,210.500,3.500
face_100,220.385,1.654
q1_100,223.282,3.500
face_050,235.346,2.321
q1_050,238.782,3.500
prompt,244.308,5.000
face_100,249.308,2.167
q0_100,252.385,3.500
face_000,261.833,3.449
q0_000,266.705,3.500
face_050,277.679,2.064
q0_050,280.808,3.500
face_025,284.808,1.500
q0_025,287.064,3.500
face_075,299.346,3.192
q0_075,303.833,3.500
prompt,314.372,5.000
face_050,319.372,2.987
q1_050,323.397,3.500
face_075,330.667,2.474
q1_075,334.487,3.500
face_025,344.154,1.808
q1_025,346.462,3.500
face_000,356.564,2.372
q1_000,359.462,3.500
face_100,368.692,2.269
q1_100,371.769,3.500
prompt,380.782,5.000
face_025,385.782,1.756
q0_025,388.936,3.500
face_100,396.423,2.628
q0_100,399.705,3.500
face_075,403.923,3.038
q0_075,408.410,3.500
face_000,414.590,2.013
q0_000,417.154,3.500
face_050,422.897,3.397
q0_050,427.564,3.500
prompt,439.192,5.000
face_025,444.192,2.936
q1_025,448.013,3.500
face_075,454.846,1.859
q1_075,457.872,3.500
face_050,466.449,2.526
q1_050,470.167,3.500
face_000,477.218,3.244
q1_000,481.038,3.500
face_100,489.179,2.115
q1_100,492.231,3.500
prompt,504.731,5.000
face_050,509.731,3.141
q0_050,514.346,3.500
face_025,518.782,3.295
q0_025,523.038,3.500
face_100,531.397,2.423
q0_100,534.962,3.500
face_000,539.615,1.910
q0_000,542.128,3.500
face_075,553.538,2.218
q0_075,557.077,3.500
