event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.115
q0_050,62.974,3.500
face_000,71.333,1.603
q0_000,74.154,3.500
face_075,86.218,1.808
q0_075,88.577,3.500
face_100,98.897,3.038
q0_100,102.513,3.500
face_025,106.949,1.756
q0_025,109.513,3.500
prompt,118.962,5.000
face_025,123.962,3.295
q1_025,128.269,3.500
face_100,132.269,1.500
q1_100,134.859,3.500
face_000,145.833,2.064
q1_000,149.346,3.500
face_075,153.564,3.346
q1_075,158.231,3.500
face_050,167.026,2.423
q1_050,170.692,3.500
prompt,175.782,5.000
face_075,180.782,2.679
q0_075,184.577,3.500
face_050,191.846,1.962
q0_050,194.949,3.500
face_025,201.128,2.372
q0_025,204.410,3.500
face_000,216.692,2.936
q0_000,220.974,3.500
face_100,231.077,2.474
q0_100,234.333,3.500
prompt,241.385,5.000
face_075,246.385,3.244
q1_075,250.590,3.500
face_050,255.244,1.551
q1_050,258.064,3.500
face_100,265.987,3.141
q1_100,270.167,3.500
face_025,277.872,2.628
q1_025,281.231,3.500
face_000,288.718,2.782
q1_000,292.872,3.500
prompt,302.756,5.000
face_025,307.756,2.013
q0_025,310.936,3.500
face_075,319.513,2.577
q0_075,323.590,3.500
face_100,334.128,1.654
q0_100,336.769,3.500
face_050,344.910,2.167
q0_050,347.833,3.500
face_000,357.500,2.885
q0_000,361.321,3.500
prompt,372.077,5.000
face_075,377.077,2.833
q1_075,381.103,3.500
face_000,387.718,2.269
q1_000,391.051,3.500
face_100,396.577,3.192
q1_100,401.244,3.500
face_050,412.436,3.090
q1_050,416.949,3.500
face_025,428.795,3.500
q1_025,432.923,3.500
prompt,437.795,5.000
face_050,442.795,2.987
q1_050,446.487,3.500
face_100,458.987,2.731
q1_100,463.115,3.500
face_000,469.949,2.218
q1_000,472.692,3.500
face_025,484.103,2.321
q1_025,487.077,3.500
face_075,493.038,1.910
q1_075,495.449,3.500
prompt,501.192,5.000
face_050,506.192,3.449
q0_050,510.474,3.500
face_000,515.782,2.526
q0_000,518.910,3.500
face_025,527.923,1.705
q0_025,530.513,3.500
face_100,539.744,3.397
q0_100,544.436,3.500
face_075,556.064,1.859
q0_075,558.603,3.500
