event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.526
q0_050,63.615,3.500
face_000,74.808,3.090
q0_000,78.474,3.500
face_025,90.974,2.013
q0_025,94.051,3.500
face_100,105.026,2.064
q0_100,107.923,3.500
face_075,114.756,3.244
q0_075,119.295,3.500
prompt,126.782,5.000
face_075,131.782,3.449
q1_075,135.833,3.500
face_100,148.115,2.423
q1_100,151.090,3.500
face_000,158.795,2.987
q1_000,162.923,3.500
face_025,171.282,2.115
q1_025,174.256,3.500
face_050,183.269,2.218
q1_050,186.269,3.500
prompt,192.449,5.000
face_100,197.449,2.679
q1_100,200.782,3.500
face_000,208.705,1.654
q1_000,211.782,3.500
face_025,221.449,2.782
q1_025,225.038,3.500
face_075,231.654,3.500
q1_075,235.654,3.500
face_050,240.962,2.269
q1_050,244.705,3.500
prompt,249.577,5.000
face_050,254.577,1.551
q0_050,257.064,3.500
face_075,261.500,1.500
q0_075,264.013,3.500
face_025,275.641,2.936
q0_025,279.333,3.500
face_100,286.603,3.141
q0_100,291.013,3.500
face_000,296.756,2.167
q0_000,300.295,3.500
prompt,311.051,5.000
face_025,316.051,1.859
q1_025,318.897,3.500
face_000,323.987,3.192
q1_000,328.577,3.500
face_075,337.154,1.910
q1_075,340.282,3.500
face_100,349.731,2.321
q1_100,352.731,3.500
face_050,358.692,3.346
q1_050,362.769,3.500
prompt,369.821,5.000
face_075,374.821,1.603
q0_075,377.462,3.500
face_025,389.308,3.397
q0_025,393.897,3.500
face_000,397.897,2.372
q0_000,401.154,3.500
face_050,411.256,2.577
q0_050,414.744,3.500
face_100,426.808,2.628
q0_100,430.551,3.500
prompt,434.769,5.000
face_025,439.769,1.756
q1_025,442.692,3.500
face_050,447.346,3.038
q1_050,451.346,3.500
face_100,460.577,2.885
q1_100,464.910,3.500
face_000,473.051,2.731
q1_000,477.282,3.500
face_075,488.692,1.808
q1_075,491.205,3.500
prompt,501.090,5.000
face_000,506.090,2.833
q0_000,509.551,3.500
face_100,515.077,3.295
q0_100,519.692,3.500
face_025,530.013,2.474
q0_025,533.833,3.500
face_050,542.628,1.962
q0_050,545.115,3.500
face_075,555.654,1.705
q0_075,558.603,3.500
