event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.244
q1_050,64.000,3.500
face_100,73.885,1.551
q1_100,76.474,3.500
face_025,85.269,2.628
q1_025,89.167,3.500
face_075,100.795,1.603
q1_075,103.769,3.500
face_000,109.077,2.731
q1_000,112.769,3.500
prompt,117.205,5.000
face_100,122.205,2.474
q0_100,125.462,3.500
face_075,132.949,1.654
q0_075,135.205,3.500
face_025,147.269,2.577
q0_025,151.090,3.500
face_000,162.500,2.115
q0_000,165.603,3.500
face_050,171.346,2.064
q0_050,174.808,3.500
prompt,180.987,5.000
face_025,185.987,3.141
q0_025,190.269,3.500
face_075,200.372,2.782
q0_075,204.577,3.500
face_100,211.628,1.962
q0_100,214.782,3.500
face_050,222.923,3.038
q0_050,226.513,3.500
face_000,231.385,2.269
q0_000,234.744,3.500
prompt,244.192,5.000
face_000,249.192,2.423
q1_000,252.346,3.500
face_075,262.013,2.321
q1_075,265.500,3.500
face_050,276.038,3.295
q1_050,280.269,3.500
face_100,291.462,1.808
q1_100,293.897,3.500
face_025,306.397,3.090
q1_025,310.141,3.500
prompt,321.987,5.000
face_000,326.987,2.526
q0_000,330.962,3.500
face_100,339.538,3.397
q0_100,343.462,3.500
face_050,351.821,3.346
q0_050,356.487,3.500
face_075,365.500,2.987
q0_075,369.321,3.500
face_025,378.551,3.192
q0_025,383.038,3.500
prompt,395.321,5.000
face_100,400.321,3.449
q1_100,405.244,3.500
face_000,412.513,1.705
q1_000,415.718,3.500
face_050,419.936,1.500
q1_050,422.244,3.500
face_025,429.949,1.756
q1_025,432.385,3.500
face_075,443.141,2.885
q1_075,446.936,3.500
prompt,452.026,5.000
face_100,457.026,2.372
q1_100,460.282,3.500
face_025,471.256,3.500
q1_025,475.821,3.500
face_050,486.141,2.679
q1_050,490.167,3.500
face_000,496.564,2.833
q1_000,499.974,3.500
face_075,506.590,2.936
q1_075,510.744,3.500
prompt,516.705,5.000
face_100,521.705,2.167
q0_100,524.372,3.500
face_025,531.205,1.910
q0_025,533.974,3.500
face_050,538.628,2.218
q0_050,541.551,3.500
face_000,549.474,1.859
q0_000,552.346,3.500
face_075,556.346,2.013
q0_075,559.474,3.500
