event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.526
q1_000,63.846,3.500
face_100,74.603,2.167
q1_100,78.167,3.500
face_075,89.577,2.218
q1_075,92.551,3.500
face_050,100.910,2.269
q1_050,104.423,3.500
face_025,109.077,1.756
q1_025,111.769,3.500
prompt,115.769,5.000
face_075,120.769,2.013
q0_075,123.564,3.500
face_025,132.795,2.577
q0_025,136.744,3.500
face_050,142.487,3.192
q0_050,146.846,3.500
face_100,155.641,3.090
q0_100,159.821,3.500
face_000,166.654,1.808
q0_000,169.962,3.500
prompt,174.397,5.000
face_050,179.397,1.603
q1_050,182.423,3.500
face_000,187.295,1.500
q1_000,189.654,3.500
face_075,199.321,2.115
q1_075,202.910,3.500
face_100,213.885,3.397
q1_100,218.269,3.500
face_025,230.551,2.474
q1_025,233.654,3.500
prompt,245.500,5.000
face_025,250.500,2.987
q0_025,254.090,3.500
face_100,262.231,1.654
q0_100,264.385,3.500
face_050,269.692,2.782
q0_050,273.487,3.500
face_000,283.590,2.321
q0_000,286.821,3.500
face_075,294.744,2.679
q0_075,298.462,3.500
prompt,308.782,5.000
face_100,313.782,1.551
q1_100,316.474,3.500
face_025,327.013,3.500
q1_025,331.731,3.500
face_050,343.795,2.885
q1_050,347.641,3.500
face_000,355.346,1.910
q1_000,357.833,3.500
face_075,364.885,3.244
q1_075,369.192,3.500
prompt,374.718,5.000
face_075,379.718,1.962
q0_075,382.359,3.500
face_050,388.756,3.449
q0_050,392.756,3.500
face_025,404.385,2.628
q0_025,408.205,3.500
face_000,417.218,3.141
q0_000,421.192,3.500
face_100,432.385,2.064
q0_100,435.795,3.500
prompt,441.756,5.000
face_075,446.756,3.038
q1_075,451.244,3.500
face_000,458.731,2.731
q1_000,462.115,3.500
face_100,474.615,3.295
q1_100,478.641,3.500
face_050,485.256,2.936
q1_050,489.000,3.500
face_025,494.090,1.705
q1_025,497.064,3.500
prompt,506.513,5.000
face_000,511.513,1.859
q0_000,513.897,3.500
face_075,521.167,2.833
q0_075,525.295,3.500
face_050,535.179,3.346
q0_050,539.231,3.500
face_025,543.449,2.372
q0_025,546.705,3.500
face_100,552.885,2.423
q0_100,556.423,3.500
