event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.859
q1_025,62.949,3.500
face_075,69.128,2.679
q1_075,73.256,3.500
face_000,78.346,2.064
q1_000,81.449,3.500
face_050,89.590,2.321
q1_050,92.487,3.500
face_100,102.590,1.962
q1_100,105.487,3.500
prompt,111.231,5.000
face_000,116.231,3.244
q0_000,120.667,3.500
face_050,129.026,2.372
q0_050,132.128,3.500
face_025,136.346,2.423
q0_025,139.577,3.500
face_100,147.282,1.756
q0_100,149.564,3.500
face_075,155.090,3.141
q0_075,159.218,3.500
prompt,164.526,5.000
face_000,169.526,1.603
q1_000,171.885,3.500
face_025,179.154,2.167
q1_025,182.744,3.500
face_100,193.500,2.474
q1_100,196.474,3.500
face_050,205.923,1.705
q1_050,208.692,3.500
face_075,219.667,3.038
q1_075,223.333,3.500
prompt,233.654,5.000
face_000,238.654,2.936
q0_000,242.551,3.500
face_075,255.051,2.628
q0_075,258.359,3.500
face_050,264.756,2.218
q0_050,267.987,3.500
face_025,271.987,3.346
q0_025,276.679,3.500
face_100,281.551,2.885
q0_100,285.269,3.500
prompt,294.282,5.000
face_075,299.282,1.654
q0_075,301.641,3.500
face_025,313.705,3.500
q0_025,318.423,3.500
face_050,329.615,3.090
q0_050,334.179,3.500
face_100,342.974,3.192
q0_100,347.564,3.500
face_000,358.974,2.577
q0_000,362.462,3.500
prompt,371.692,5.000
face_050,376.692,1.551
q1_050,379.615,3.500
face_075,386.449,2.115
q1_075,389.731,3.500
face_025,399.615,2.833
q1_025,403.769,3.500
face_000,415.615,2.269
q1_000,419.026,3.500
face_100,431.308,2.987
q1_100,435.154,3.500
prompt,443.731,5.000
face_025,448.731,2.782
q1_025,452.756,3.500
face_000,460.244,1.500
q1_000,462.859,3.500
face_100,467.295,1.808
q1_100,470.397,3.500
face_050,477.449,2.526
q1_050,480.526,3.500
face_075,486.487,3.397
q1_075,490.769,3.500
prompt,502.397,5.000
face_075,507.397,1.910
q0_075,510.577,3.500
face_000,520.244,2.013
q0_000,522.910,3.500
face_025,527.564,2.731
q0_025,531.795,3.500
face_050,539.718,3.295
q0_050,543.615,3.500
face_100,554.154,3.449
q0_100,558.385,3.500
