event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.705
q1_100,62.590,3.500
face_000,69.205,2.423
q1_000,72.795,3.500
face_025,84.641,2.782
q1_025,88.282,3.500
face_050,98.603,2.218
q1_050,101.628,3.500
face_075,109.115,2.372
q1_075,112.936,3.500
prompt,117.372,5.000
face_050,122.372,2.987
q0_050,126.628,3.500
face_075,137.385,3.295
q0_075,141.692,3.500
face_000,151.795,2.064
q0_000,154.385,3.500
face_025,162.308,2.526
q0_025,165.487,3.500
face_100,170.359,3.192
q0_100,174.615,3.500
prompt,181.667,5.000
face_100,186.667,2.321
q1_100,189.769,3.500
face_000,195.949,2.269
q1_000,199.692,3.500
face_050,203.910,1.910
q1_050,206.526,3.500
face_075,216.410,3.500
q1_075,220.897,3.500
face_025,231.436,1.756
q1_025,233.744,3.500
prompt,246.026,5.000
face_025,251.026,1.808
q0_025,254.256,3.500
face_075,265.449,1.603
q0_075,267.987,3.500
face_050,277.654,1.859
q0_050,280.628,3.500
face_000,292.692,1.551
q0_000,295.462,3.500
face_100,300.987,1.654
q0_100,303.679,3.500
prompt,312.038,5.000
face_025,317.038,3.244
q0_025,321.526,3.500
face_100,332.500,3.141
q0_100,337.038,3.500
face_050,344.744,3.038
q0_050,348.462,3.500
face_000,352.462,3.449
q0_000,356.744,3.500
face_075,368.372,2.474
q0_075,371.756,3.500
prompt,378.154,5.000
face_050,383.154,2.731
q1_050,387.077,3.500
face_100,396.526,1.962
q1_100,399.577,3.500
face_075,408.808,2.833
q1_075,412.936,3.500
face_025,417.590,3.397
q1_025,422.333,3.500
face_000,428.295,3.090
q1_000,431.885,3.500
prompt,439.154,5.000
face_050,444.154,2.885
q1_050,448.179,3.500
face_025,455.013,1.500
q1_025,457.885,3.500
face_075,466.026,2.628
q1_075,469.256,3.500
face_000,478.269,2.115
q1_000,481.705,3.500
face_100,486.795,2.936
q1_100,490.359,3.500
prompt,496.103,5.000
face_075,501.103,2.577
q0_075,504.410,3.500
face_000,513.205,2.013
q0_000,516.718,3.500
face_025,529.218,2.167
q0_025,532.346,3.500
face_100,537.654,2.679
q0_100,541.090,3.500
face_050,552.500,3.346
q0_050,556.423,3.500
