event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.782
q1_050,64.231,3.500
face_075,71.718,3.500
q1_075,75.846,3.500
face_100,88.128,1.859
q1_100,91.385,3.500
face_025,103.013,2.474
q1_025,106.244,3.500
face_000,116.564,2.526
q1_000,120.359,3.500
prompt,125.885,5.000
face_000,130.885,1.705
q0_000,133.628,3.500
face_025,137.628,2.423
q0_025,141.397,3.500
face_050,153.244,1.654
q0_050,155.782,3.500
face_075,164.577,2.679
q0_075,168.756,3.500
face_100,179.295,2.833
q0_100,182.782,3.500
prompt,190.487,5.000
face_025,195.487,3.038
q1_025,199.769,3.500
face_000,204.205,2.885
q1_000,208.205,3.500
face_050,214.821,1.603
q1_050,217.487,3.500
face_075,224.756,2.731
q1_075,228.808,3.500
face_100,240.218,1.756
q1_100,242.833,3.500
prompt,250.756,5.000
face_050,255.756,3.449
q0_050,259.731,3.500
face_025,268.962,1.910
q0_025,272.090,3.500
face_100,283.064,3.244
q0_100,286.808,3.500
face_000,292.115,3.346
q0_000,296.192,3.500
face_075,302.372,2.987
q0_075,306.551,3.500
prompt,316.654,5.000
face_075,321.654,2.064
q1_075,324.269,3.500
face_000,328.923,1.551
q1_000,331.846,3.500
face_100,340.205,2.577
q1_100,343.359,3.500
face_050,349.321,2.936
q1_050,353.167,3.500
face_025,361.308,2.628
q1_025,365.077,3.500
prompt,372.128,5.000
face_075,377.128,1.962
q0_075,379.897,3.500
face_050,384.115,2.115
q0_050,387.192,3.500
face_000,392.282,3.295
q0_000,396.359,3.500
face_100,402.756,2.269
q0_100,405.628,3.500
face_025,414.641,1.500
q0_025,417.231,3.500
prompt,427.987,5.000
face_075,432.987,1.808
q1_075,435.782,3.500
face_000,447.846,2.372
q1_000,450.923,3.500
face_100,463.423,3.141
q1_100,467.859,3.500
face_050,476.436,2.013
q1_050,479.923,3.500
face_025,485.667,3.192
q1_025,489.538,3.500
prompt,500.731,5.000
face_025,505.731,2.167
q0_025,509.064,3.500
face_075,518.949,3.090
q0_075,523.051,3.500
face_100,532.718,2.321
q0_100,535.872,3.500
face_000,540.744,2.218
q0_000,544.385,3.500
face_050,553.833,3.397
q0_050,558.167,3.500
