event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.244
q1_050,64.436,3.500
face_025,71.923,1.808
q1_025,74.974,3.500
face_100,87.474,2.115
q1_100,90.269,3.500
face_000,94.923,1.962
q1_000,97.513,3.500
face_075,104.782,2.167
q1_075,107.500,3.500
prompt,114.115,5.000
face_100,119.115,1.705
q0_100,121.654,3.500
face_050,133.936,3.449
q0_050,138.782,3.500
face_025,143.654,1.910
q0_025,146.064,3.500
face_075,157.910,1.551
q0_075,160.397,3.500
face_000,166.141,3.090
q0_000,170.038,3.500
prompt,178.615,5.000
face_050,183.615,2.269
q1_050,186.744,3.500
face_075,194.885,2.064
q1_075,198.013,3.500
face_000,205.936,3.500
q1_000,210.038,3.500
face_025,215.564,2.833
q1_025,219.051,3.500
face_100,229.154,2.679
q1_100,233.308,3.500
prompt,240.359,5.000
face_050,245.359,2.218
q0_050,248.590,3.500
face_025,254.769,2.423
q0_025,258.410,3.500
face_000,263.500,3.141
q0_000,268.141,3.500
face_100,274.538,2.885
q0_100,277.949,3.500
face_075,287.615,2.474
q0_075,290.872,3.500
prompt,295.090,5.000
face_000,300.090,1.603
q1_000,302.808,3.500
face_100,311.603,2.372
q1_100,314.679,3.500
face_050,320.641,1.654
q1_050,323.641,3.500
face_025,332.654,3.346
q1_025,337.321,3.500
face_075,341.756,2.731
q1_075,345.218,3.500
prompt,354.449,5.000
face_000,359.449,2.013
q0_000,362.218,3.500
face_025,373.410,2.628
q0_025,377.128,3.500
face_075,387.667,3.192
q0_075,391.436,3.500
face_100,399.141,2.577
q0_100,403.013,3.500
face_050,411.372,2.987
q0_050,415.269,3.500
prompt,419.269,5.000
face_000,424.269,1.756
q1_000,427.013,3.500
face_050,437.987,1.859
q1_050,441.295,3.500
face_100,448.128,3.295
q1_100,452.385,3.500
face_025,457.692,2.936
q1_025,461.897,3.500
face_075,473.962,1.500
q1_075,476.346,3.500
prompt,487.974,5.000
face_025,492.974,3.038
q0_025,497.154,3.500
face_075,508.564,2.526
q0_075,512.256,3.500
face_050,522.577,2.321
q0_050,526.321,3.500
face_100,537.077,3.397
q0_100,541.513,3.500
face_000,551.397,2.782
q0_000,555.551,3.500
