event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.372
q0_075,63.103,3.500
face_050,70.590,2.987
q0_050,74.846,3.500
face_000,83.423,3.397
q0_000,87.731,3.500
face_025,95.000,3.500
q0_025,99.462,3.500
face_100,106.295,2.474
q0_100,110.167,3.500
prompt,115.038,5.000
face_050,120.038,1.705
q1_050,122.910,3.500
face_075,131.269,2.936
q1_075,135.679,3.500
face_025,145.782,2.731
q1_025,149.295,3.500
face_100,161.141,1.551
q1_100,163.705,3.500
face_000,175.987,2.679
q1_000,179.654,3.500
prompt,187.359,5.000
face_075,192.359,2.423
q1_075,195.821,3.500
face_000,199.821,1.859
q1_000,203.051,3.500
face_025,207.269,1.654
q1_025,209.423,3.500
face_050,216.038,2.628
q1_050,220.167,3.500
face_100,230.923,2.115
q1_100,233.897,3.500
prompt,245.308,5.000
face_000,250.308,3.141
q0_000,254.744,3.500
face_025,264.628,2.321
q0_025,267.526,3.500
face_050,277.192,3.295
q0_050,281.038,3.500
face_100,286.128,2.577
q0_100,290.051,3.500
face_075,300.372,2.013
q0_075,303.705,3.500
prompt,310.756,5.000
face_025,315.756,3.244
q1_025,319.756,3.500
face_050,327.897,3.090
q1_050,331.795,3.500
face_000,340.590,2.064
q1_000,343.256,3.500
face_075,348.564,2.218
q1_075,351.410,3.500
face_100,363.910,1.808
q1_100,366.910,3.500
prompt,371.346,5.000
face_000,376.346,2.167
q0_000,379.167,3.500
face_100,385.346,1.756
q0_100,388.038,3.500
face_075,397.487,2.833
q0_075,401.410,3.500
face_050,410.641,1.962
q0_050,413.744,3.500
face_025,418.397,2.885
q0_025,421.962,3.500
prompt,429.885,5.000
face_000,434.885,2.269
q0_000,437.679,3.500
face_050,449.308,1.603
q0_050,452.128,3.500
face_100,457.872,1.500
q0_100,460.436,3.500
face_075,472.500,2.526
q0_075,476.141,3.500
face_025,486.679,3.346
q0_025,490.731,3.500
prompt,496.256,5.000
face_025,501.256,1.910
q1_025,504.590,3.500
face_000,510.987,3.192
q1_000,515.064,3.500
face_100,521.026,3.449
q1_100,525.718,3.500
face_075,536.910,2.782
q1_075,541.141,3.500
face_050,550.154,3.038
q1_050,554.026,3.500
