event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.474
q0_100,63.000,3.500
face_050,75.064,3.346
q0_050,79.346,3.500
face_075,85.962,2.423
q0_075,89.064,3.500
face_025,94.372,2.987
q0_025,98.090,3.500
face_000,110.590,1.654
q0_000,113.667,3.500
prompt,121.808,5.000
face_025,126.808,2.577
q1_025,129.936,3.500
face_000,137.423,2.833
q1_000,140.962,3.500
face_100,145.615,2.115
q1_100,148.564,3.500
face_075,160.192,2.218
q1_075,163.577,3.500
face_050,173.244,2.936
q1_050,177.577,3.500
prompt,185.936,5.000
face_025,190.936,1.705
q0_025,193.628,3.500
face_050,204.167,3.397
q0_050,208.910,3.500
face_000,213.782,2.628
q0_000,217.705,3.500
face_075,223.667,2.269
q0_075,227.128,3.500
face_100,234.179,3.038
q0_100,237.821,3.500
prompt,242.256,5.000
face_075,247.256,3.090
q1_075,251.359,3.500
face_100,259.282,1.808
q1_100,262.000,3.500
face_025,267.744,2.321
q1_025,270.949,3.500
face_050,280.833,1.500
q1_050,282.833,3.500
face_000,288.359,3.192
q1_000,293.026,3.500
prompt,304.218,5.000
face_050,309.218,2.013
q1_050,312.346,3.500
face_075,320.923,2.782
q1_075,324.769,3.500
face_100,334.872,2.167
q1_100,338.179,3.500
face_025,348.500,2.526
q1_025,351.833,3.500
face_000,358.231,1.756
q1_000,361.026,3.500
prompt,367.205,5.000
face_025,372.205,2.064
q0_025,374.923,3.500
face_100,381.756,2.679
q0_100,385.936,3.500
face_075,390.154,2.372
q0_075,393.308,3.500
face_050,402.321,1.551
q0_050,405.115,3.500
face_000,412.385,1.962
q0_000,415.205,3.500
prompt,424.000,5.000
face_100,429.000,3.295
q0_100,433.385,3.500
face_025,445.231,2.731
q0_025,449.231,3.500
face_075,456.936,3.449
q0_075,460.962,3.500
face_050,472.372,3.244
q0_050,476.987,3.500
face_000,487.962,2.885
q0_000,491.808,3.500
prompt,504.090,5.000
face_100,509.090,1.910
q1_100,511.628,3.500
face_025,520.859,3.500
q1_025,525.808,3.500
face_000,535.256,3.141
q1_000,539.718,3.500
face_075,550.474,1.859
q1_075,553.551,3.500
face_050,557.551,1.603
q1_050,559.910,3.500
