event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.859
q1_025,63.103,3.500
face_075,68.192,1.603
q1_075,70.423,3.500
face_050,82.487,2.833
q1_050,86.103,3.500
face_000,93.154,2.731
q1_000,97.077,3.500
face_100,108.705,2.115
q1_100,112.244,3.500
prompt,122.782,5.000
face_050,127.782,1.500
q0_050,130.115,3.500
face_075,136.949,3.449
q0_075,141.795,3.500
face_025,151.462,2.167
q0_025,154.949,3.500
face_000,164.833,2.064
q0_000,167.859,3.500
face_100,176.654,3.346
q0_100,180.731,3.500
prompt,186.038,5.000
face_000,191.038,1.705
q1_000,193.551,3.500
face_050,197.769,2.218
q1_050,201.000,3.500
face_100,212.192,1.962
q1_100,215.141,3.500
face_075,223.500,3.244
q1_075,227.449,3.500
face_025,236.026,3.141
q1_025,239.846,3.500
prompt,250.603,5.000
face_050,255.603,2.321
q0_050,259.141,3.500
face_100,271.641,2.885
q0_100,275.410,3.500
face_000,281.590,3.397
q0_000,286.282,3.500
face_075,293.987,2.782
q0_075,297.885,3.500
face_025,310.167,1.808
q0_025,313.346,3.500
prompt,318.000,5.000
face_100,323.000,2.013
q1_100,325.949,3.500
face_075,336.051,2.628
q1_075,339.590,3.500
face_000,351.000,2.987
q1_000,355.436,3.500
face_050,360.308,3.295
q1_050,364.692,3.500
face_025,374.141,2.474
q1_025,377.269,3.500
prompt,384.756,5.000
face_025,389.756,2.936
q0_025,393.731,3.500
face_100,402.962,2.423
q0_100,406.859,3.500
face_000,411.295,1.910
q0_000,413.731,3.500
face_075,421.000,1.654
q0_075,424.154,3.500
face_050,429.897,2.679
q0_050,433.923,3.500
prompt,439.449,5.000
face_075,444.449,2.372
q0_075,447.885,3.500
face_050,456.897,3.038
q0_050,460.538,3.500
face_100,467.154,3.500
q0_100,471.154,3.500
face_000,479.295,2.269
q0_000,482.321,3.500
face_025,494.167,1.756
q0_025,497.064,3.500
prompt,503.026,5.000
face_000,508.026,3.192
q1_000,512.077,3.500
face_025,520.000,1.551
q1_025,522.103,3.500
face_100,528.500,2.526
q1_100,532.192,3.500
face_050,542.513,3.090
q1_050,546.179,3.500
face_075,550.179,2.577
q1_075,554.026,3.500
