event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,1.962
q1_000,63.103,3.500
face_050,67.974,2.782
q1_050,71.256,3.500
face_075,77.000,2.321
q1_075,80.487,3.500
face_100,90.590,2.526
q1_100,94.179,3.500
face_025,101.231,1.500
q1_025,104.051,3.500
prompt,115.026,5.000
face_050,120.026,3.038
q0_050,124.436,3.500
face_075,134.103,2.731
q0_075,138.179,3.500
face_000,144.359,1.551
q0_000,146.795,3.500
face_100,154.936,3.090
q0_100,158.859,3.500
face_025,166.128,2.833
q0_025,170.000,3.500
prompt,176.397,5.000
face_050,181.397,1.654
q1_050,184.013,3.500
face_025,195.205,1.603
q1_025,198.205,3.500
face_100,207.218,2.936
q1_100,211.654,3.500
face_075,220.449,3.346
q1_075,224.577,3.500
face_000,229.667,3.141
q1_000,233.923,3.500
prompt,241.410,5.000
face_050,246.410,3.295
q0_050,250.564,3.500
face_100,260.885,2.885
q0_100,264.397,3.500
face_025,271.231,3.449
q0_025,275.410,3.500
face_075,283.987,1.910
q0_075,286.449,3.500
face_000,290.449,2.269
q0_000,293.372,3.500
prompt,305.436,5.000
face_025,310.436,2.372
q1_025,313.564,3.500
face_100,318.218,2.987
q1_100,321.808,3.500
face_050,329.513,2.577
q1_050,333.308,3.500
face_000,337.744,2.628
q1_000,341.051,3.500
face_075,350.500,1.705
q1_075,352.782,3.500
prompt,361.141,5.000
face_025,366.141,3.192
q0_025,370.423,3.500
face_050,380.962,2.167
q0_050,384.321,3.500
face_000,396.603,2.115
q0_000,399.705,3.500
face_100,410.462,3.397
q0_100,414.667,3.500
face_075,426.077,2.474
q0_075,429.821,3.500
prompt,435.128,5.000
face_100,440.128,2.064
q1_100,443.615,3.500
face_075,456.115,1.808
q1_075,459.397,3.500
face_025,469.282,2.218
q1_025,472.205,3.500
face_000,477.731,1.859
q1_000,480.115,3.500
face_050,489.346,3.500
q1_050,494.090,3.500
prompt,502.013,5.000
face_050,507.013,3.244
q0_050,511.269,3.500
face_025,517.885,2.013
q0_025,520.808,3.500
face_100,532.654,2.423
q0_100,536.372,3.500
face_000,548.000,1.756
q0_000,550.692,3.500
face_075,554.910,2.679
q0_075,559.038,3.500
