event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.859
q0_100,63.205,3.500
face_000,75.487,3.090
q0_000,80.026,3.500
face_050,86.641,2.474
q0_050,90.051,3.500
face_075,97.974,2.731
q0_075,101.923,3.500
face_025,107.667,2.526
q0_025,111.436,3.500
prompt,116.962,5.000
face_075,121.962,2.782
q1_075,125.577,3.500
face_000,135.897,2.885
q1_000,140.051,3.500
face_025,146.885,3.346
q1_025,151.141,3.500
face_100,161.679,3.038
q1_100,165.500,3.500
face_050,176.256,1.756
q1_050,179.410,3.500
prompt,188.423,5.000
face_100,193.423,1.500
q0_100,195.628,3.500
face_050,200.936,3.449
q0_050,205.526,3.500
face_000,210.615,3.244
q0_000,215.359,3.500
face_025,227.423,2.167
q0_025,230.885,3.500
face_075,240.551,3.141
q0_075,244.449,3.500
prompt,252.590,5.000
face_000,257.590,2.936
q1_000,261.051,3.500
face_025,265.051,2.372
q1_025,268.051,3.500
face_075,275.538,3.295
q1_075,279.487,3.500
face_050,286.538,1.705
q1_050,289.333,3.500
face_100,295.513,2.321
q1_100,298.641,3.500
prompt,310.269,5.000
face_075,315.269,2.628
q0_075,318.577,3.500
face_000,323.449,2.115
q0_000,326.551,3.500
face_025,336.000,2.423
q0_025,339.590,3.500
face_100,346.859,2.679
q0_100,350.551,3.500
face_050,361.962,1.551
q0_050,364.628,3.500
prompt,374.731,5.000
face_100,379.731,1.962
q1_100,382.885,3.500
face_025,394.731,1.808
q1_025,397.038,3.500
face_000,405.615,2.064
q1_000,408.231,3.500
face_050,412.449,2.987
q1_050,416.321,3.500
face_075,424.679,2.833
q1_075,428.885,3.500
prompt,433.321,5.000
face_100,438.321,3.397
q1_100,443.192,3.500
face_050,451.987,2.013
q1_050,455.038,3.500
face_025,464.923,1.603
q1_025,467.256,3.500
face_000,471.910,3.192
q1_000,476.526,3.500
face_075,484.231,1.654
q1_075,486.846,3.500
prompt,499.346,5.000
face_050,504.346,2.218
q0_050,507.167,3.500
face_025,513.564,1.910
q0_025,516.333,3.500
face_000,525.564,2.577
q0_000,528.718,3.500
face_100,534.679,2.269
q0_100,538.013,3.500
face_075,549.205,3.500
q0_075,554.026,3.500
