event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.269
q0_000,62.769,3.500
face_050,72.654,2.936
q0_050,76.731,3.500
face_075,89.231,3.244
q0_075,93.128,3.500
face_025,103.667,1.603
q0_025,106.359,3.500
face_100,118.641,3.090
q0_100,122.949,3.500
prompt,133.269,5.000
face_100,138.269,2.628
q1_100,141.885,3.500
face_000,147.192,3.346
q1_000,151.885,3.500
face_075,161.115,1.705
q1_075,163.885,3.500
face_025,168.756,1.962
q1_025,171.679,3.500
face_050,179.167,2.423
q1_050,182.756,3.500
prompt,190.897,5.000
face_075,195.897,2.526
q0_075,199.205,3.500
face_025,207.128,3.038
q0_025,210.692,3.500
face_100,220.795,3.449
q0_100,224.872,3.500
face_050,231.487,2.679
q0_050,235.615,3.500
face_000,241.359,2.064
q0_000,244.000,3.500
prompt,255.410,5.000
face_075,260.410,3.141
q1_075,264.923,3.500
face_050,276.115,2.218
q1_050,279.603,3.500
face_100,283.821,1.756
q1_100,286.179,3.500
face_000,295.846,1.654
q1_000,298.308,3.500
face_025,305.577,2.321
q1_025,308.808,3.500
prompt,314.987,5.000
face_000,319.987,3.397
q0_000,324.859,3.500
face_050,336.923,3.192
q0_050,341.128,3.500
face_075,347.090,2.987
q0_075,351.500,3.500
face_100,360.295,2.577
q0_100,363.987,3.500
face_025,373.436,2.372
q0_025,376.487,3.500
prompt,388.333,5.000
face_075,393.333,2.115
q1_075,396.205,3.500
face_050,407.179,2.885
q1_050,410.615,3.500
face_025,415.269,1.551
q1_025,417.654,3.500
face_000,424.051,1.859
q1_000,426.769,3.500
face_100,435.346,2.833
q1_100,439.679,3.500
prompt,450.436,5.000
face_050,455.436,2.731
q1_050,459.103,3.500
face_075,468.115,3.295
q1_075,472.603,3.500
face_100,480.962,3.500
q1_100,485.192,3.500
face_025,490.718,1.808
q1_025,493.410,3.500
face_000,505.038,2.167
q1_000,508.603,3.500
prompt,515.654,5.000
face_025,520.654,2.474
q0_025,524.167,3.500
face_100,529.256,2.013
q0_100,531.974,3.500
face_000,535.974,1.910
q0_000,539.179,3.500
face_075,546.885,2.782
q0_075,550.987,3.500
face_050,557.821,1.500
q0_050,560.564,3.500
