event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.910
q1_025,62.821,3.500
face_000,71.397,2.577
q1_000,75.141,3.500
face_100,84.808,2.321
q1_100,87.731,3.500
face_075,97.179,2.731
q1_075,101.128,3.500
face_050,111.231,3.141
q1_050,115.641,3.500
prompt,123.564,5.000
face_100,128.564,2.936
q0_100,132.077,3.500
face_000,136.513,3.038
q0_000,140.103,3.500
face_050,145.410,2.013
q0_050,148.513,3.500
face_025,160.359,3.449
q0_025,165.256,3.500
face_075,177.756,1.603
q0_075,180.500,3.500
prompt,189.513,5.000
face_075,194.513,2.218
q0_075,198.103,3.500
face_000,210.167,2.115
q0_000,213.577,3.500
face_100,224.987,1.962
q0_100,228.346,3.500
face_025,236.051,3.500
q0_025,240.256,3.500
face_050,249.487,1.500
q0_050,252.026,3.500
prompt,260.821,5.000
face_025,265.821,3.397
q1_025,270.000,3.500
face_075,281.192,3.090
q1_075,285.705,3.500
face_050,291.885,2.167
q1_050,295.064,3.500
face_000,300.808,2.782
q1_000,304.449,3.500
face_100,311.936,1.808
q1_100,314.808,3.500
prompt,320.769,5.000
face_075,325.769,1.551
q0_075,327.846,3.500
face_050,338.603,1.756
q0_050,341.346,3.500
face_000,346.872,2.064
q0_000,349.667,3.500
face_025,354.756,3.244
q0_025,358.962,3.500
face_100,367.103,2.628
q0_100,370.231,3.500
prompt,377.282,5.000
face_100,382.282,3.346
q1_100,387.128,3.500
face_025,394.397,1.859
q1_025,397.141,3.500
face_050,402.013,2.833
q1_050,405.782,3.500
face_000,416.321,2.885
q1_000,420.397,3.500
face_075,426.795,1.654
q1_075,429.205,3.500
prompt,439.526,5.000
face_075,444.526,2.474
q0_075,447.833,3.500
face_100,457.718,2.526
q0_100,461.564,3.500
face_050,472.538,2.423
q0_050,476.308,3.500
face_000,480.308,2.372
q0_000,483.333,3.500
face_025,494.962,1.705
q0_025,497.295,3.500
prompt,501.949,5.000
face_050,506.949,2.987
q1_050,511.051,3.500
face_000,517.885,2.269
q1_000,520.962,3.500
face_075,527.577,3.192
q1_075,532.244,3.500
face_100,540.603,2.679
q1_100,543.962,3.500
face_025,556.244,3.295
q1_025,560.782,3.500
