event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,1.551
q1_000,62.436,3.500
face_075,69.705,1.654
q1_075,72.372,3.500
face_050,78.115,2.628
q1_050,81.859,3.500
face_025,93.051,3.141
q1_025,96.821,3.500
face_100,101.256,3.090
q1_100,105.051,3.500
prompt,112.103,5.000
face_000,117.103,2.885
q0_000,120.590,3.500
face_075,129.821,1.808
q0_075,132.846,3.500
face_100,143.821,3.449
q0_100,148.462,3.500
face_025,156.167,2.731
q0_025,160.295,3.500
face_050,166.910,3.500
q0_050,171.654,3.500
prompt,180.013,5.000
face_075,185.013,2.987
q0_075,189.474,3.500
face_025,193.692,1.910
q0_025,196.590,3.500
face_100,202.987,2.115
q0_100,205.782,3.500
face_000,211.962,1.705
q0_000,214.833,3.500
face_050,225.372,2.782
q0_050,229.192,3.500
prompt,239.077,5.000
face_025,244.077,2.218
q1_025,247.051,3.500
face_100,255.192,1.859
q1_100,257.782,3.500
face_050,269.846,1.962
q1_050,273.231,3.500
face_000,285.077,1.500
q1_000,287.949,3.500
face_075,293.474,2.064
q1_075,296.115,3.500
prompt,306.436,5.000
face_075,311.436,1.756
q1_075,314.256,3.500
face_000,325.013,2.577
q1_000,328.449,3.500
face_100,340.731,2.269
q1_100,343.936,3.500
face_025,348.808,3.397
q1_025,353.474,3.500
face_050,362.487,2.321
q1_050,366.256,3.500
prompt,371.346,5.000
face_075,376.346,2.936
q0_075,380.628,3.500
face_000,389.205,1.603
q0_000,392.308,3.500
face_025,397.615,2.167
q0_025,400.436,3.500
face_100,404.436,3.295
q0_100,408.256,3.500
face_050,415.744,2.526
q0_050,418.821,3.500
prompt,428.487,5.000
face_050,433.487,2.372
q1_050,436.667,3.500
face_000,444.590,2.833
q1_000,448.205,3.500
face_100,457.000,3.244
q1_100,461.564,3.500
face_075,472.974,2.423
q1_075,476.231,3.500
face_025,483.064,2.013
q1_025,485.987,3.500
prompt,496.090,5.000
face_000,501.090,3.038
q0_000,504.628,3.500
face_050,514.077,2.474
q0_050,517.692,3.500
face_025,530.192,3.346
q0_025,534.628,3.500
face_075,540.590,2.679
q0_075,544.564,3.500
face_100,556.192,3.192
q0_100,560.346,3.500
