event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.141
q1_025,64.410,3.500
face_100,71.679,2.423
q1_100,75.141,3.500
face_000,80.013,1.910
q1_000,83.064,3.500
face_075,94.692,2.731
q1_075,98.026,3.500
face_050,108.346,2.115
q1_050,111.038,3.500
prompt,118.090,5.000
face_000,123.090,1.654
q0_000,125.962,3.500
face_075,135.628,1.500
q0_075,138.115,3.500
face_025,144.949,1.808
q0_025,148.051,3.500
face_100,160.551,2.218
q0_100,163.397,3.500
face_050,172.192,1.756
q0_050,175.372,3.500
prompt,187.218,5.000
face_050,192.218,3.500
q1_050,196.423,3.500
face_075,207.615,2.833
q1_075,211.692,3.500
face_000,221.577,3.449
q1_000,225.936,3.500
face_025,230.590,2.167
q1_025,233.821,3.500
face_100,245.885,3.397
q1_100,250.013,3.500
prompt,262.295,5.000
face_050,267.295,1.603
q0_050,270.090,3.500
face_075,276.051,2.064
q0_075,278.615,3.500
face_025,284.359,2.782
q0_025,287.897,3.500
face_000,295.603,2.013
q0_000,298.936,3.500
face_100,304.244,2.321
q0_100,307.372,3.500
prompt,317.474,5.000
face_025,322.474,2.577
q1_025,325.910,3.500
face_075,331.000,2.269
q1_075,334.615,3.500
face_100,343.846,2.628
q1_100,347.590,3.500
face_050,352.026,1.705
q1_050,355.179,3.500
face_000,360.705,3.090
q1_000,364.346,3.500
prompt,372.487,5.000
face_050,377.487,3.244
q0_050,381.667,3.500
face_100,387.846,1.551
q0_100,390.897,3.500
face_075,400.346,3.038
q0_075,404.859,3.500
face_000,415.397,3.295
q0_000,419.526,3.500
face_025,428.103,2.372
q0_025,431.487,3.500
prompt,435.705,5.000
face_050,440.705,2.987
q0_050,444.782,3.500
face_075,452.705,2.526
q0_075,456.603,3.500
face_000,467.359,1.962
q0_000,470.205,3.500
face_025,479.218,2.936
q0_025,482.679,3.500
face_100,491.038,2.474
q0_100,494.167,3.500
prompt,500.564,5.000
face_100,505.564,3.346
q1_100,510.308,3.500
face_025,521.718,1.859
q1_025,524.256,3.500
face_000,531.744,2.885
q1_000,535.795,3.500
face_050,546.769,2.679
q1_050,550.231,3.500
face_075,554.231,3.192
q1_075,558.385,3.500
