event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.321
q1_075,63.744,3.500
face_025,67.744,2.987
q1_025,72.179,3.500
face_050,81.846,1.551
q1_050,84.103,3.500
face_100,92.679,3.500
q1_100,97.167,3.500
face_000,101.385,1.756
q1_000,104.154,3.500
prompt,109.897,5.000
face_075,114.897,3.141
q0_075,118.949,3.500
face_025,129.051,2.936
q0_025,132.846,3.500
face_050,144.692,2.269
q0_050,148.308,3.500
face_100,159.282,3.038
q0_100,162.949,3.500
face_000,168.256,2.628
q0_000,171.641,3.500
prompt,178.692,5.000
face_000,183.692,2.833
q1_000,187.205,3.500
face_050,192.295,1.705
q1_050,194.603,3.500
face_075,204.923,2.679
q1_075,208.821,3.500
face_025,218.269,3.244
q1_025,222.397,3.500
face_100,230.538,3.449
q1_100,234.641,3.500
prompt,241.038,5.000
face_075,246.038,3.346
q0_075,250.500,3.500
face_000,259.295,3.090
q0_000,263.859,3.500
face_025,273.744,2.064
q0_025,277.051,3.500
face_050,285.410,1.500
q0_050,288.051,3.500
face_100,292.923,2.167
q0_100,296.179,3.500
prompt,306.718,5.000
face_000,311.718,1.859
q0_000,314.359,3.500
face_100,319.885,2.115
q0_100,322.500,3.500
face_025,329.115,2.423
q0_025,332.346,3.500
face_050,339.833,2.013
q0_050,342.885,3.500
face_075,350.154,2.782
q0_075,353.667,3.500
prompt,362.897,5.000
face_050,367.897,1.910
q1_050,371.308,3.500
face_000,379.231,2.372
q1_000,382.667,3.500
face_025,391.679,2.474
q1_025,394.705,3.500
face_075,406.333,3.295
q1_075,410.949,3.500
face_100,415.385,2.218
q1_100,418.538,3.500
prompt,424.718,5.000
face_025,429.718,2.731
q1_025,433.821,3.500
face_075,445.885,3.397
q1_075,450.577,3.500
face_100,458.282,1.603
q1_100,461.051,3.500
face_000,467.013,1.808
q1_000,469.782,3.500
face_050,480.538,2.885
q1_050,483.949,3.500
prompt,496.231,5.000
face_025,501.231,1.962
q0_025,504.385,3.500
face_000,511.218,3.192
q0_000,515.244,3.500
face_100,526.436,2.577
q0_100,530.282,3.500
face_075,541.692,2.526
q0_075,545.615,3.500
face_050,558.115,1.654
q0_050,560.346,3.500
