event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.500
q1_025,64.846,3.500
face_000,69.064,2.782
q1_000,73.141,3.500
face_075,77.577,2.167
q1_075,80.705,3.500
face_050,91.897,2.526
q1_050,95.641,3.500
face_100,104.654,2.936
q1_100,108.526,3.500
prompt,113.615,5.000
face_100,118.615,3.090
q0_100,122.385,3.500
face_025,132.269,3.141
q0_025,136.038,3.500
face_075,148.538,1.551
q0_075,151.487,3.500
face_050,161.154,3.346
q0_050,165.282,3.500
face_000,171.244,1.500
q0_000,173.397,3.500
prompt,181.756,5.000
face_100,186.756,2.423
q0_100,189.705,3.500
face_000,200.679,2.218
q0_000,203.782,3.500
face_050,207.782,2.628
q0_050,211.500,3.500
face_075,223.128,3.449
q0_075,227.590,3.500
face_025,233.769,2.987
q0_025,237.795,3.500
prompt,245.936,5.000
face_075,250.936,3.397
q1_075,255.397,3.500
face_025,260.269,2.013
q1_025,263.449,3.500
face_050,270.282,3.038
q1_050,274.231,3.500
face_100,284.987,2.269
q1_100,287.987,3.500
face_000,299.833,2.885
q1_000,303.859,3.500
prompt,315.923,5.000
face_100,320.923,2.474
q0_100,324.231,3.500
face_025,333.026,2.731
q0_025,337.128,3.500
face_000,344.179,1.859
q0_000,346.897,3.500
face_050,356.128,3.192
q0_050,360.077,3.500
face_075,368.000,2.372
q0_075,371.846,3.500
prompt,376.500,5.000
face_025,381.500,1.808
q1_025,384.628,3.500
face_050,391.244,1.654
q1_050,393.603,3.500
face_100,400.000,3.244
q1_100,404.231,3.500
face_000,414.551,2.833
q1_000,418.577,3.500
face_075,426.282,2.115
q1_075,428.974,3.500
prompt,439.513,5.000
face_075,444.513,2.577
q1_075,448.205,3.500
face_100,455.474,2.064
q1_100,458.782,3.500
face_050,470.192,1.962
q1_050,472.962,3.500
face_000,483.064,3.295
q1_000,486.962,3.500
face_025,494.449,1.705
q1_025,497.577,3.500
prompt,506.154,5.000
face_000,511.154,2.321
q0_000,513.974,3.500
face_050,519.718,1.910
q0_050,523.128,3.500
face_075,535.410,2.679
q0_075,538.641,3.500
face_025,544.167,1.756
q0_025,547.192,3.500
face_100,556.641,1.603
q0_100,559.692,3.500
