event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.321
q0_000,63.128,3.500
face_050,69.962,2.218
q0_050,73.269,3.500
face_075,83.808,2.885
q0_075,87.551,3.500
face_100,95.474,2.423
q0_100,98.731,3.500
face_025,104.474,2.731
q0_025,108.269,3.500
prompt,112.923,5.000
face_000,117.923,3.244
q1_000,122.051,3.500
face_100,129.538,3.449
q1_100,133.692,3.500
face_050,139.654,2.526
q1_050,142.756,3.500
face_025,152.641,3.500
q1_025,157.436,3.500
face_075,166.231,1.705
q1_075,169.103,3.500
prompt,180.731,5.000
face_075,185.731,2.987
q0_075,189.705,3.500
face_000,201.551,3.090
q0_000,205.910,3.500
face_100,214.051,1.654
q0_100,216.615,3.500
face_025,225.192,2.679
q0_025,228.500,3.500
face_050,232.718,2.269
q0_050,236.385,3.500
prompt,246.705,5.000
face_075,251.705,2.115
q1_075,254.936,3.500
face_050,261.987,1.962
q1_050,265.397,3.500
face_025,271.577,2.628
q1_025,275.218,3.500
face_100,287.282,3.397
q1_100,291.205,3.500
face_000,300.654,2.474
q1_000,303.782,3.500
prompt,310.397,5.000
face_075,315.397,1.551
q1_075,318.449,3.500
face_000,323.538,1.603
q1_000,326.487,3.500
face_050,334.846,1.859
q1_050,337.462,3.500
face_025,342.987,3.192
q1_025,347.423,3.500
face_100,353.821,1.500
q1_100,356.256,3.500
prompt,363.526,5.000
face_000,368.526,2.013
q0_000,371.500,3.500
face_025,376.372,2.167
q0_025,379.141,3.500
face_075,391.423,2.577
q0_075,394.731,3.500
face_050,405.705,2.936
q0_050,410.064,3.500
face_100,414.500,3.038
q0_100,418.038,3.500
prompt,427.051,5.000
face_050,432.051,2.833
q1_050,436.256,3.500
face_000,441.564,3.346
q1_000,445.462,3.500
face_100,449.462,1.910
q1_100,452.590,3.500
face_025,463.346,3.295
q1_025,468.115,3.500
face_075,477.346,3.141
q1_075,481.526,3.500
prompt,494.026,5.000
face_000,499.026,1.756
q0_000,501.923,3.500
face_100,509.628,2.372
q0_100,512.782,3.500
face_075,523.974,1.808
q0_075,526.974,3.500
face_025,536.641,2.782
q0_025,540.744,3.500
face_050,550.846,2.064
q0_050,553.590,3.500
