event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.782
q1_075,63.487,3.500
face_050,70.321,3.397
q1_050,74.705,3.500
face_100,83.500,3.500
q1_100,87.654,3.500
face_025,98.628,2.013
q1_025,102.090,3.500
face_000,110.449,2.833
q1_000,113.910,3.500
prompt,119.654,5.000
face_050,124.654,2.987
q0_050,129.038,3.500
face_025,133.256,2.064
q0_025,136.077,3.500
face_100,146.397,2.628
q0_100,150.397,3.500
face_075,162.462,3.346
q0_075,166.410,3.500
face_000,175.423,2.936
q0_000,178.859,3.500
prompt,182.859,5.000
face_025,187.859,2.115
q1_025,191.013,3.500
face_000,196.538,3.244
q1_000,200.692,3.500
face_100,208.833,1.756
q1_100,211.449,3.500
face_075,221.115,1.654
q1_075,223.500,3.500
face_050,233.603,1.500
q1_050,236.372,3.500
prompt,241.244,5.000
face_000,246.244,1.962
q0_000,249.397,3.500
face_075,256.885,2.577
q0_075,260.936,3.500
face_050,266.897,2.526
q0_050,270.538,3.500
face_100,278.244,3.090
q0_100,281.910,3.500
face_025,289.833,2.321
q0_025,293.115,3.500
prompt,297.769,5.000
face_075,302.769,2.167
q1_075,305.769,3.500
face_000,311.077,1.910
q1_000,313.538,3.500
face_025,320.590,3.141
q1_025,325.231,3.500
face_100,335.115,3.192
q1_100,339.603,3.500
face_050,349.051,1.808
q1_050,352.026,3.500
prompt,356.462,5.000
face_050,361.462,2.423
q0_050,364.769,3.500
face_000,376.615,2.372
q0_000,380.128,3.500
face_075,391.538,2.731
q0_075,395.205,3.500
face_025,406.833,3.449
q0_025,411.705,3.500
face_100,417.885,1.603
q0_100,420.577,3.500
prompt,432.859,5.000
face_000,437.859,1.859
q1_000,440.244,3.500
face_075,446.859,1.551
q1_075,449.423,3.500
face_050,460.615,2.269
q1_050,464.103,3.500
face_025,470.500,1.705
q1_025,473.269,3.500
face_100,482.500,2.885
q1_100,486.064,3.500
prompt,491.154,5.000
face_025,496.154,3.038
q0_025,500.513,3.500
face_050,509.090,2.679
q0_050,513.115,3.500
face_000,523.654,2.474
q0_000,526.936,3.500
face_075,534.205,3.295
q0_075,538.282,3.500
face_100,550.782,2.218
q0_100,554.244,3.500
