event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.859
q0_025,62.692,3.500
face_000,70.397,1.705
q0_000,73.295,3.500
face_100,80.564,2.013
q0_100,83.718,3.500
face_075,90.769,3.346
q0_075,95.179,3.500
face_050,104.192,2.987
q0_050,108.269,3.500
prompt,118.154,5.000
face_100,123.154,2.167
q1_100,126.205,3.500
face_075,137.615,3.141
q1_075,142.231,3.500
face_025,146.231,2.679
q1_025,149.436,3.500
face_050,154.744,2.269
q1_050,158.256,3.500
face_000,169.449,2.474
q1_000,172.654,3.500
prompt,181.231,5.000
face_075,186.231,2.423
q0_075,190.154,3.500
face_100,196.987,3.500
q0_100,201.269,3.500
face_050,210.064,2.372
q0_050,213.090,3.500
face_000,224.064,3.295
q0_000,228.474,3.500
face_025,240.756,1.756
q0_025,243.500,3.500
prompt,256.000,5.000
face_100,261.000,1.500
q1_100,263.949,3.500
face_025,274.487,1.551
q1_025,276.718,3.500
face_075,282.244,3.090
q1_075,286.603,3.500
face_000,296.269,2.577
q1_000,300.064,3.500
face_050,308.423,1.910
q1_050,311.705,3.500
prompt,316.795,5.000
face_000,321.795,2.628
q1_000,325.051,3.500
face_075,331.231,1.654
q1_075,333.897,3.500
face_050,339.859,2.782
q1_050,343.936,3.500
face_025,348.808,2.526
q1_025,351.833,3.500
face_100,362.154,2.885
q1_100,366.000,3.500
prompt,372.615,5.000
face_025,377.615,3.449
q0_025,381.615,3.500
face_050,388.013,3.038
q0_050,391.808,3.500
face_000,401.256,3.244
q0_000,405.897,3.500
face_075,414.038,2.064
q0_075,417.038,3.500
face_100,424.962,2.936
q0_100,429.244,3.500
prompt,439.346,5.000
face_075,444.346,3.192
q1_075,448.397,3.500
face_025,459.154,2.731
q1_025,463.051,3.500
face_050,467.705,2.321
q1_050,470.603,3.500
face_000,474.821,2.115
q1_000,477.846,3.500
face_100,489.910,1.962
q1_100,492.474,3.500
prompt,499.962,5.000
face_050,504.962,3.397
q0_050,509.782,3.500
face_000,515.526,1.808
q0_000,518.038,3.500
face_075,527.269,1.603
q0_075,529.679,3.500
face_025,541.308,2.218
q0_025,544.846,3.500
face_100,549.282,2.833
q0_100,553.154,3.500
