event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.090
q0_075,63.718,3.500
face_025,74.474,1.910
q0_025,77.141,3.500
face_100,86.372,1.603
q0_100,88.859,3.500
face_000,99.833,2.218
q0_000,102.859,3.500
face_050,114.487,2.885
q0_050,118.513,3.500
prompt,126.654,5.000
face_100,131.654,1.756
q1_100,134.474,3.500
face_050,142.833,3.449
q1_050,147.756,3.500
face_025,152.628,1.962
q1_025,155.603,3.500
face_000,162.218,3.295
q1_000,166.962,3.500
face_075,176.410,2.372
q1_075,180.051,3.500
prompt,185.141,5.000
face_025,190.141,3.141
q1_025,194.782,3.500
face_000,202.487,3.192
q1_000,206.897,3.500
face_100,211.115,2.321
q1_100,214.731,3.500
face_050,220.474,2.782
q1_050,223.859,3.500
face_075,232.654,2.833
q1_075,236.397,3.500
prompt,248.679,5.000
face_075,253.679,2.474
q0_075,257.141,3.500
face_025,263.321,2.577
q0_025,266.397,3.500
face_100,276.064,1.808
q0_100,279.038,3.500
face_000,287.615,3.244
q0_000,291.513,3.500
face_050,300.526,2.013
q0_050,303.577,3.500
prompt,310.410,5.000
face_050,315.410,3.500
q0_050,319.769,3.500
face_025,331.179,3.397
q0_025,335.359,3.500
face_000,345.244,2.115
q0_000,348.449,3.500
face_075,353.103,2.526
q0_075,357.026,3.500
face_100,367.564,2.167
q0_100,371.154,3.500
prompt,383.654,5.000
face_075,388.654,2.628
q1_075,392.526,3.500
face_025,398.051,1.859
q1_025,400.462,3.500
face_050,406.859,1.705
q1_050,409.090,3.500
face_000,414.397,1.551
q1_000,417.269,3.500
face_100,424.756,2.269
q1_100,427.731,3.500
prompt,434.782,5.000
face_000,439.782,2.987
q1_000,443.962,3.500
face_050,451.885,1.500
q1_050,454.064,3.500
face_025,465.910,2.064
q1_025,469.321,3.500
face_075,473.756,1.654
q1_075,476.526,3.500
face_100,486.846,2.423
q1_100,490.641,3.500
prompt,501.833,5.000
face_025,506.833,2.679
q0_025,510.474,3.500
face_050,517.744,3.346
q0_050,521.821,3.500
face_100,533.885,2.936
q0_100,537.756,3.500
face_075,547.859,2.731
q0_075,551.423,3.500
face_000,555.423,3.038
q0_000,559.038,3.500
