event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.038
q1_050,64.026,3.500
face_100,75.654,3.141
q1_100,79.731,3.500
face_000,84.167,3.192
q1_000,88.500,3.500
face_025,98.821,2.269
q1_025,102.128,3.500
face_075,114.410,1.808
q1_075,116.718,3.500
prompt,124.205,5.000
face_025,129.205,2.679
q0_025,132.897,3.500
face_000,143.000,2.167
q0_000,145.872,3.500
face_075,152.487,1.603
q0_075,154.974,3.500
face_050,163.987,3.090
q0_050,168.167,3.500
face_100,175.872,2.372
q0_100,179.308,3.500
prompt,188.538,5.000
face_050,193.538,3.346
q0_050,198.103,3.500
face_025,207.551,3.397
q0_025,211.577,3.500
face_000,222.115,2.526
q0_000,225.397,3.500
face_075,235.282,2.013
q0_075,238.718,3.500
face_100,249.474,2.064
q0_100,252.859,3.500
prompt,259.038,5.000
face_100,264.038,3.295
q1_100,268.782,3.500
face_000,274.526,1.859
q1_000,276.987,3.500
face_075,280.987,1.962
q1_075,284.141,3.500
face_050,295.987,1.705
q1_050,298.603,3.500
face_025,303.692,2.115
q1_025,306.769,3.500
prompt,318.833,5.000
face_075,323.833,2.833
q1_075,327.321,3.500
face_000,336.987,2.731
q1_000,340.833,3.500
face_100,352.244,2.577
q1_100,355.551,3.500
face_050,364.128,2.423
q1_050,367.410,3.500
face_025,373.808,1.500
q1_025,376.679,3.500
prompt,387.872,5.000
face_050,392.872,1.756
q0_050,395.795,3.500
face_100,400.449,2.218
q0_100,403.474,3.500
face_025,408.782,1.551
q0_025,411.013,3.500
face_075,415.231,2.885
q0_075,418.667,3.500
face_000,424.192,2.782
q0_000,428.218,3.500
prompt,435.487,5.000
face_025,440.487,3.244
q0_025,445.128,3.500
face_050,453.487,2.628
q0_050,457.615,3.500
face_000,462.487,2.321
q0_000,465.641,3.500
face_075,473.564,1.654
q0_075,476.692,3.500
face_100,484.833,3.449
q0_100,489.551,3.500
prompt,500.526,5.000
face_050,505.526,3.500
q1_050,509.808,3.500
face_025,516.641,2.936
q1_025,520.872,3.500
face_100,527.923,2.474
q1_100,530.923,3.500
face_000,536.885,1.910
q1_000,539.372,3.500
face_075,548.167,2.987
q1_075,552.500,3.500
