event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.013
q1_100,63.179,3.500
face_050,73.064,1.500
q1_050,75.321,3.500
face_025,87.385,3.397
q1_025,91.667,3.500
face_000,97.410,1.654
q1_000,99.769,3.500
face_075,111.615,2.577
q1_075,115.487,3.500
prompt,119.923,5.000
face_025,124.923,2.423
q0_025,128.667,3.500
face_075,135.064,1.756
q0_075,137.936,3.500
face_100,148.038,3.038
q0_100,151.654,3.500
face_050,158.923,1.859
q0_050,161.795,3.500
face_000,168.628,1.551
q0_000,171.167,3.500
prompt,177.128,5.000
face_050,182.128,3.346
q0_050,186.692,3.500
face_075,193.744,1.603
q0_075,196.590,3.500
face_100,205.385,2.987
q0_100,209.308,3.500
face_000,214.397,3.244
q0_000,218.141,3.500
face_025,222.141,2.833
q0_025,226.449,3.500
prompt,238.949,5.000
face_050,243.949,2.628
q1_050,247.128,3.500
face_000,258.538,3.141
q1_000,263.026,3.500
face_025,267.679,2.936
q1_025,272.038,3.500
face_075,277.564,3.192
q1_075,281.538,3.500
face_100,290.769,2.679
q1_100,294.641,3.500
prompt,304.962,5.000
face_025,309.962,2.269
q1_025,313.321,3.500
face_000,325.603,2.474
q1_000,329.449,3.500
face_100,334.321,1.962
q1_100,337.321,3.500
face_075,346.987,3.449
q1_075,351.167,3.500
face_050,361.705,3.500
q1_050,366.115,3.500
prompt,373.603,5.000
face_025,378.603,1.705
q0_025,381.167,3.500
face_075,388.872,2.731
q0_075,392.744,3.500
face_000,400.885,1.808
q0_000,404.141,3.500
face_100,415.115,1.910
q0_100,417.833,3.500
face_050,426.410,2.885
q0_050,430.795,3.500
prompt,440.244,5.000
face_025,445.244,2.064
q1_025,447.910,3.500
face_100,455.833,3.090
q1_100,459.987,3.500
face_075,464.205,2.167
q1_075,467.641,3.500
face_050,472.949,2.526
q1_050,476.436,3.500
face_000,485.449,2.372
q1_000,488.474,3.500
prompt,499.667,5.000
face_075,504.667,2.782
q0_075,508.077,3.500
face_000,514.692,2.321
q0_000,517.692,3.500
face_050,523.872,2.218
q0_050,527.487,3.500
face_100,539.115,3.295
q0_100,543.244,3.500
face_025,554.000,2.115
q0_025,556.641,3.500
