event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.141
q0_075,63.821,3.500
face_000,73.487,1.551
q0_000,75.821,3.500
face_050,81.564,3.038
q0_050,85.436,3.500
face_025,96.628,3.090
q0_025,100.705,3.500
face_100,112.333,3.192
q0_100,116.154,3.500
prompt,121.244,5.000
face_100,126.244,2.474
q1_100,129.577,3.500
face_025,140.115,1.910
q1_025,143.346,3.500
face_000,148.000,2.372
q1_000,151.026,3.500
face_075,157.859,1.859
q1_075,161.167,3.500
face_050,168.872,3.244
q1_050,173.179,3.500
prompt,183.064,5.000
face_025,188.064,1.808
q1_025,190.833,3.500
face_050,194.833,1.654
q1_050,197.423,3.500
face_075,206.654,2.218
q1_075,209.756,3.500
face_000,222.256,2.321
q1_000,225.795,3.500
face_100,236.769,2.731
q1_100,240.846,3.500
prompt,246.154,5.000
face_100,251.154,2.679
q0_100,254.641,3.500
face_050,266.705,3.500
q0_050,270.756,3.500
face_000,276.936,3.346
q0_000,281.449,3.500
face_075,288.500,1.756
q0_075,290.962,3.500
face_025,298.231,2.833
q0_025,302.256,3.500
prompt,311.269,5.000
face_000,316.269,2.936
q0_000,319.705,3.500
face_075,327.846,1.962
q0_075,331.179,3.500
face_100,339.974,2.782
q0_100,343.359,3.500
face_025,349.321,2.167
q0_025,352.064,3.500
face_050,362.167,2.628
q0_050,366.269,3.500
prompt,372.885,5.000
face_000,377.885,3.449
q1_000,382.833,3.500
face_075,389.231,1.500
q1_075,391.821,3.500
face_025,403.231,3.397
q1_025,407.744,3.500
face_100,412.179,2.526
q1_100,415.462,3.500
face_050,423.385,2.115
q1_050,426.923,3.500
prompt,435.282,5.000
face_100,440.282,2.064
q1_100,443.359,3.500
face_075,453.679,2.885
q1_075,457.859,3.500
face_050,467.308,2.013
q1_050,470.718,3.500
face_025,475.590,2.577
q1_025,478.692,3.500
face_000,482.910,2.987
q1_000,486.628,3.500
prompt,498.474,5.000
face_025,503.474,1.603
q0_025,506.346,3.500
face_050,511.872,1.705
q0_050,514.821,3.500
face_075,527.103,2.269
q0_075,530.410,3.500
face_100,537.897,2.423
q0_100,541.462,3.500
face_000,550.038,3.295
q0_000,554.244,3.500
