event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.654
q1_025,62.487,3.500
face_050,74.333,1.859
q1_050,77.513,3.500
face_075,86.744,1.910
q1_075,89.846,3.500
face_100,94.718,2.269
q1_100,97.590,3.500
face_000,102.897,1.962
q1_000,106.154,3.500
prompt,114.077,5.000
face_050,119.077,2.321
q0_050,122.154,3.500
face_100,133.128,1.808
q0_100,136.205,3.500
face_000,140.859,2.782
q0_000,144.756,3.500
face_025,153.551,3.244
q0_025,157.603,3.500
face_075,167.705,2.218
q0_075,170.654,3.500
prompt,182.064,5.000
face_050,187.064,3.295
q1_050,190.859,3.500
face_075,195.077,2.679
q1_075,199.179,3.500
face_000,207.538,1.705
q1_000,210.692,3.500
face_025,216.436,2.423
q1_025,219.846,3.500
face_100,230.603,2.731
q1_100,234.013,3.500
prompt,242.590,5.000
face_075,247.590,2.987
q0_075,251.462,3.500
face_000,261.128,1.551
q0_000,263.692,3.500
face_100,267.692,2.474
q0_100,271.410,3.500
face_050,283.910,2.526
q0_050,287.013,3.500
face_025,294.282,3.038
q0_025,298.692,3.500
prompt,305.090,5.000
face_075,310.090,2.885
q1_075,313.500,3.500
face_025,324.692,2.628
q1_025,328.385,3.500
face_100,340.449,3.346
q1_100,344.423,3.500
face_050,354.744,2.064
q1_050,358.026,3.500
face_000,367.474,1.756
q1_000,370.577,3.500
prompt,376.538,5.000
face_050,381.538,2.372
q0_050,385.385,3.500
face_000,394.397,2.577
q0_000,397.526,3.500
face_025,405.013,2.833
q0_025,408.808,3.500
face_100,413.897,3.141
q0_100,418.205,3.500
face_075,424.385,3.500
q0_075,428.821,3.500
prompt,440.449,5.000
face_050,445.449,2.936
q0_050,449.167,3.500
face_025,456.000,3.449
q0_025,460.308,3.500
face_075,464.744,3.192
q0_075,469.333,3.500
face_100,477.038,3.090
q0_100,480.833,3.500
face_000,488.974,3.397
q0_000,493.872,3.500
prompt,504.410,5.000
face_050,509.410,2.013
q1_050,512.513,3.500
face_075,519.128,1.603
q1_075,521.872,3.500
face_100,534.154,2.115
q1_100,537.179,3.500
face_000,542.705,1.500
q1_000,544.859,3.500
face_025,554.744,2.167
q1_025,557.949,3.500
