event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.782
q1_025,64.128,3.500
face_050,75.756,3.397
q1_050,79.987,3.500
face_075,89.218,3.038
q1_075,93.244,3.500
face_000,99.859,2.526
q1_000,103.269,3.500
face_100,108.359,2.013
q1_100,111.154,3.500
prompt,118.641,5.000
face_025,123.641,1.500
q0_025,125.641,3.500
face_050,135.744,1.603
q0_050,138.667,3.500
face_075,146.372,2.372
q0_075,150.218,3.500
face_000,157.269,3.449
q0_000,162.167,3.500
face_100,168.564,1.756
q0_100,170.974,3.500
prompt,183.038,5.000
face_100,188.038,2.679
q1_100,191.321,3.500
face_075,198.154,2.167
q1_075,201.538,3.500
face_000,210.333,3.141
q1_000,214.590,3.500
face_025,220.769,1.859
q1_025,223.769,3.500
face_050,229.513,3.346
q1_050,233.436,3.500
prompt,243.321,5.000
face_025,248.321,2.936
q0_025,252.679,3.500
face_050,258.641,1.654
q0_050,261.385,3.500
face_075,266.038,2.987
q0_075,269.756,3.500
face_100,278.333,2.833
q0_100,281.718,3.500
face_000,292.256,1.910
q0_000,295.128,3.500
prompt,300.000,5.000
face_025,305.000,2.577
q1_025,308.769,3.500
face_075,312.769,2.115
q1_075,315.590,3.500
face_100,328.090,2.269
q1_100,331.603,3.500
face_000,341.051,2.321
q1_000,344.128,3.500
face_050,349.436,1.808
q1_050,352.744,3.500
prompt,363.718,5.000
face_100,368.718,1.962
q0_100,371.590,3.500
face_000,379.513,3.244
q0_000,384.026,3.500
face_025,392.167,2.218
q0_025,395.782,3.500
face_050,408.064,2.064
q0_050,411.295,3.500
face_075,422.051,2.628
q0_075,425.308,3.500
prompt,429.526,5.000
face_000,434.526,3.500
q1_000,438.705,3.500
face_075,443.141,2.731
q1_075,446.397,3.500
face_025,455.410,2.885
q1_025,459.308,3.500
face_100,464.833,3.192
q1_100,468.962,3.500
face_050,479.282,2.423
q1_050,482.564,3.500
prompt,493.756,5.000
face_025,498.756,1.551
q0_025,501.115,3.500
face_000,509.474,1.705
q0_000,512.551,3.500
face_100,524.397,2.474
q0_100,527.910,3.500
face_050,539.321,3.090
q0_050,543.474,3.500
face_075,553.141,3.295
q0_075,557.731,3.500
