event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.064
q0_100,62.641,3.500
face_000,68.385,2.218
q0_000,71.282,3.500
face_025,76.372,3.295
q0_025,81.064,3.500
face_075,88.769,2.833
q0_075,92.974,3.500
face_050,99.372,3.141
q0_050,103.987,3.500
prompt,113.654,5.000
face_000,118.654,3.397
q1_000,122.833,3.500
face_100,132.936,1.551
q1_100,135.833,3.500
face_050,147.462,2.987
q1_050,151.692,3.500
face_025,161.141,2.731
q1_025,164.756,3.500
face_075,175.077,1.962
q1_075,178.538,3.500
prompt,182.538,5.000
face_100,187.538,3.500
q0_100,191.744,3.500
face_025,199.885,2.885
q0_025,204.064,3.500
face_000,213.295,2.167
q0_000,216.603,3.500
face_050,222.564,2.423
q0_050,226.205,3.500
face_075,233.692,1.603
q0_075,236.615,3.500
prompt,244.974,5.000
face_025,249.974,1.705
q1_025,252.308,3.500
face_075,262.192,2.115
q1_075,264.833,3.500
face_050,269.051,2.936
q1_050,272.718,3.500
face_100,281.731,3.038
q1_100,285.679,3.500
face_000,297.090,2.526
q1_000,300.577,3.500
prompt,313.077,5.000
face_025,318.077,2.269
q0_025,321.410,3.500
face_000,332.167,1.808
q0_000,334.808,3.500
face_100,340.115,2.321
q0_100,342.936,3.500
face_075,353.474,1.654
q0_075,355.885,3.500
face_050,360.321,3.090
q0_050,364.526,3.500
prompt,371.577,5.000
face_075,376.577,2.628
q1_075,380.654,3.500
face_025,392.500,2.372
q1_025,396.038,3.500
face_000,408.103,2.577
q1_000,411.769,3.500
face_100,418.385,3.346
q1_100,422.538,3.500
face_050,427.410,2.013
q1_050,430.359,3.500
prompt,437.192,5.000
face_050,442.192,1.500
q0_050,444.962,3.500
face_100,452.885,1.756
q0_100,455.500,3.500
face_000,461.026,2.474
q0_000,464.538,3.500
face_025,473.115,2.679
q0_025,476.987,3.500
face_075,481.641,3.449
q0_075,485.641,3.500
prompt,496.615,5.000
face_050,501.615,3.192
q1_050,506.231,3.500
face_075,513.500,1.910
q1_075,516.423,3.500
face_025,522.603,3.244
q1_025,526.833,3.500
face_100,535.628,1.859
q1_100,538.141,3.500
face_000,550.423,2.782
q1_000,553.808,3.500
