event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.064
q0_000,62.564,3.500
face_075,70.705,2.013
q0_075,73.449,3.500
face_050,82.244,2.987
q0_050,86.115,3.500
face_025,93.821,2.526
q0_025,97.103,3.500
face_100,101.538,3.397
q0_100,106.333,3.500
prompt,112.077,5.000
face_075,117.077,2.782
q1_075,120.487,3.500
face_050,131.679,2.474
q1_050,135.474,3.500
face_000,142.308,1.551
q1_000,144.795,3.500
face_025,151.846,1.859
q1_025,154.872,3.500
face_100,158.872,3.090
q1_100,162.667,3.500
prompt,172.551,5.000
face_075,177.551,2.885
q1_075,181.782,3.500
face_000,194.064,3.295
q1_000,198.372,3.500
face_050,205.641,3.449
q1_050,209.872,3.500
face_100,222.372,3.346
q1_100,226.705,3.500
face_025,237.244,1.756
q1_025,239.910,3.500
prompt,245.218,5.000
face_025,250.218,2.218
q0_025,253.269,3.500
face_100,263.590,1.654
q0_100,266.103,3.500
face_000,271.628,2.115
q0_000,274.321,3.500
face_050,282.897,2.577
q0_050,286.590,3.500
face_075,291.244,3.038
q0_075,294.962,3.500
prompt,305.936,5.000
face_100,310.936,3.141
q0_100,315.038,3.500
face_025,321.000,2.269
q0_025,324.077,3.500
face_075,335.705,3.244
q0_075,340.372,3.500
face_000,346.551,2.936
q0_000,350.628,3.500
face_050,360.295,1.603
q0_050,363.397,3.500
prompt,368.269,5.000
face_025,373.269,3.192
q1_025,376.987,3.500
face_100,389.051,1.808
q1_100,392.333,3.500
face_075,399.821,2.423
q1_075,402.846,3.500
face_050,414.692,1.705
q1_050,417.769,3.500
face_000,422.859,1.500
q1_000,425.808,3.500
prompt,432.423,5.000
face_100,437.423,2.372
q0_100,440.987,3.500
face_000,447.385,1.910
q0_000,450.385,3.500
face_025,460.487,2.167
q0_025,463.897,3.500
face_050,473.346,1.962
q0_050,476.346,3.500
face_075,485.359,2.679
q0_075,488.590,3.500
prompt,492.808,5.000
face_050,497.808,3.500
q1_050,501.962,3.500
face_075,513.372,2.833
q1_075,517.500,3.500
face_025,525.859,2.731
q1_025,529.859,3.500
face_000,537.782,2.321
q1_000,541.321,3.500
face_100,552.077,2.628
q1_100,555.769,3.500
