event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.859
q1_075,62.872,3.500
face_000,70.359,2.218
q1_000,73.256,3.500
face_025,83.141,2.115
q1_025,86.526,3.500
face_100,98.154,3.397
q1_100,102.333,3.500
face_050,107.859,3.192
q1_050,111.808,3.500
prompt,116.897,5.000
face_025,121.897,2.321
q0_025,125.385,3.500
face_100,135.705,3.500
q0_100,140.500,3.500
face_075,144.500,1.500
q0_075,147.346,3.500
face_000,157.449,2.731
q0_000,161.628,3.500
face_050,168.679,2.423
q0_050,172.141,3.500
prompt,183.551,5.000
face_075,188.551,2.987
q1_075,192.474,3.500
face_100,204.756,2.885
q1_100,208.603,3.500
face_050,221.103,2.167
q1_050,224.103,3.500
face_025,231.372,2.679
q1_025,235.474,3.500
face_000,246.449,1.910
q1_000,249.731,3.500
prompt,254.385,5.000
face_000,259.385,3.141
q0_000,263.410,3.500
face_075,269.808,2.064
q0_075,273.064,3.500
face_100,282.077,2.936
q0_100,285.667,3.500
face_050,296.859,3.038
q0_050,301.372,3.500
face_025,313.218,1.603
q0_025,315.526,3.500
prompt,323.231,5.000
face_075,328.231,2.372
q0_075,331.410,3.500
face_050,337.590,2.628
q0_050,341.538,3.500
face_000,348.154,2.526
q0_000,351.282,3.500
face_100,357.026,3.090
q0_100,361.205,3.500
face_025,370.872,1.705
q0_025,373.436,3.500
prompt,380.269,5.000
face_100,385.269,2.013
q1_100,387.859,3.500
face_075,399.923,2.833
q1_075,403.282,3.500
face_000,409.244,2.269
q1_000,412.244,3.500
face_025,423.000,1.654
q1_025,425.154,3.500
face_050,429.590,1.756
q1_050,432.256,3.500
prompt,440.397,5.000
face_025,445.397,3.295
q1_025,449.756,3.500
face_000,455.064,3.449
q1_000,459.910,3.500
face_075,469.141,1.962
q1_075,472.090,3.500
face_050,480.013,1.551
q1_050,483.064,3.500
face_100,487.282,1.808
q1_100,490.205,3.500
prompt,499.654,5.000
face_050,504.654,2.474
q0_050,508.269,3.500
face_075,516.628,2.782
q0_075,519.962,3.500
face_000,530.500,3.346
q0_000,535.064,3.500
face_025,539.936,2.577
q0_025,543.141,3.500
face_100,551.718,3.244
q0_100,556.205,3.500
