event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.423
q1_000,63.436,3.500
face_100,73.321,3.090
q1_100,77.731,3.500
face_025,83.692,2.577
q1_025,87.154,3.500
face_075,93.769,2.679
q1_075,97.487,3.500
face_050,101.705,3.038
q1_050,105.705,3.500
prompt,116.679,5.000
face_050,121.679,3.141
q0_050,125.962,3.500
face_100,137.372,1.808
q0_100,140.346,3.500
face_000,147.179,1.910
q0_000,150.179,3.500
face_075,154.615,1.962
q0_075,157.385,3.500
face_025,164.436,2.885
q0_025,167.872,3.500
prompt,175.795,5.000
face_000,180.795,3.295
q1_000,185.590,3.500
face_100,193.077,2.731
q1_100,197.000,3.500
face_025,204.705,3.397
q1_025,208.628,3.500
face_075,220.910,2.218
q1_075,223.808,3.500
face_050,232.167,1.654
q1_050,235.269,3.500
prompt,241.667,5.000
face_100,246.667,2.833
q0_100,250.231,3.500
face_075,262.295,2.628
q0_075,265.859,3.500
face_025,273.128,2.115
q0_025,276.641,3.500
face_050,285.872,1.551
q0_050,288.641,3.500
face_000,299.397,2.269
q0_000,302.526,3.500
prompt,307.615,5.000
face_075,312.615,2.321
q1_075,315.923,3.500
face_100,328.423,3.244
q1_100,332.577,3.500
face_025,338.321,2.987
q1_025,341.808,3.500
face_000,350.385,2.064
q1_000,353.051,3.500
face_050,364.244,1.756
q1_050,366.833,3.500
prompt,376.500,5.000
face_100,381.500,2.782
q0_100,385.628,3.500
face_025,394.423,2.167
q0_025,397.654,3.500
face_050,406.667,1.603
q0_050,409.564,3.500
face_075,419.885,2.013
q0_075,422.526,3.500
face_000,433.064,2.474
q0_000,437.013,3.500
prompt,442.321,5.000
face_100,447.321,3.449
q1_100,452.192,3.500
face_000,458.372,3.346
q1_000,462.962,3.500
face_025,466.962,1.500
q1_025,469.244,3.500
face_050,477.385,2.526
q1_050,480.487,3.500
face_075,490.590,2.372
q1_075,493.615,3.500
prompt,503.064,5.000
face_075,508.064,1.859
q0_075,511.295,3.500
face_025,515.949,2.936
q0_025,519.641,3.500
face_100,524.513,3.192
q0_100,528.410,3.500
face_050,533.936,3.500
q0_050,538.551,3.500
face_000,550.179,1.705
q0_000,553.154,3.500
